Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2009,profit,1.22%,8.54%,1.22%,5.18%,203
3006,profit,1.86%,5.38%,0.93%,1.48%,680
3025,profit,0.45%,2.24%,-2.53%,-2.53%,451
4950,profit,0.21%,6.84%,0.21%,3.63%,311
8390,profit,1.58%,5.21%,0.47%,1.42%,412
total,100.0%,,,,1.29%,2057,158900.0
