Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1802,profit,1.87%,2.54%,-3.61%,-2.01%,478
2008,profit,3.73%,9.82%,2.16%,9.82%,796
2010,profit,3.81%,8.23%,1.07%,4.12%,1052
2617,loss,-0.41%,1.36%,-9.76%,-8.13%,-2223
2637,loss,-1.37%,0.91%,-9.5%,-9.32%,-3129
8463,profit,2.13%,2.13%,-3.26%,-1.51%,613
6499,profit,0.31%,3.23%,0.0%,0.92%,913
8930,profit,2.83%,5.66%,0.77%,2.83%,434
8935,loss,-1.27%,-0.64%,-3.18%,-1.27%,-439
total,66.67%,,,,-0.36%,-1505,418900.0
