Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2413,profit,1.79%,6.77%,-1.0%,0.0%,351
4551,profit,-0.4%,1.98%,-1.98%,0.4%,1749
5299,profit,1.38%,8.72%,0.92%,6.42%,1354
total,100.0%,,,,1.33%,3454,260600.0
