Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2379,profit,1.47%,5.15%,1.47%,5.15%,1693
5225,profit,0.2%,2.2%,-3.01%,-2.61%,301
total,100.0%,,,,1.24%,1994,160950.0
