Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3622,profit,1.29%,4.13%,0.52%,3.88%,234
3707,profit,-0.38%,6.78%,-0.56%,6.78%,342
6270,profit,0.95%,2.86%,-0.32%,0.32%,207
8472,loss,-0.16%,1.24%,-0.31%,0.16%,-140
total,75.0%,,,,0.69%,643,93850.0
