Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1466,profit,0.25%,4.2%,0.25%,2.96%,279
2020,profit,0.14%,2.17%,-3.04%,0.72%,445
5603,loss,-2.6%,0.15%,-9.95%,0.0%,-1037
total,66.67%,,,,-0.36%,-313,87450.0
