Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1463,profit,-0.58%,1.75%,-5.83%,-3.79%,199
1709,loss,-0.92%,-0.69%,-6.0%,-5.08%,-625
1806,profit,-0.38%,6.82%,-4.17%,0.76%,171
total,66.67%,,,,-0.49%,-255,52000.0
