Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1783,loss,-0.73%,0.37%,-3.3%,-2.56%,-807
2642,profit,1.71%,8.94%,1.05%,1.18%,524
4106,profit,0.87%,4.08%,-0.87%,0.44%,446
1781,loss,0.0%,0.0%,-6.75%,-4.29%,-493
3083,profit,0.12%,3.4%,-0.82%,3.4%,1194
4160,profit,1.48%,4.14%,0.3%,0.59%,450
6612,loss,1.24%,1.86%,-1.12%,-0.62%,-969
total,57.14%,,,,0.11%,345,315450.0
