Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1590,loss,0.0%,0.72%,-3.42%,0.0%,-16189
2323,profit,2.8%,9.2%,1.2%,7.2%,274
4944,profit,-2.08%,6.77%,-6.51%,4.69%,236
total,66.67%,,,,-2.67%,-15679,586700.0
