Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2349,profit,0.48%,9.66%,-0.97%,9.66%,138
5529,profit,-0.67%,6.56%,-0.67%,6.56%,95
total,100.0%,,,,1.31%,233,17820.0
