Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3581,loss,-0.54%,0.27%,-4.89%,-3.8%,-554
4121,profit,1.17%,2.73%,-1.95%,-1.95%,174
6122,profit,2.26%,7.89%,1.5%,2.63%,220
total,66.67%,,,,-0.36%,-160,44500.0
