Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1414,profit,1.75%,9.79%,0.0%,9.79%,166
2302,profit,0.0%,4.77%,0.0%,0.0%,237
2492,loss,1.4%,1.4%,-0.56%,-0.56%,-2043
total,66.67%,,,,-0.77%,-1640,212150.0
