Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
4438,loss,0.43%,0.86%,-0.43%,0.0%,-682
8374,profit,0.71%,3.76%,0.47%,2.12%,273
1591,loss,0.37%,0.74%,-0.87%,-0.74%,-536
3444,profit,-0.21%,5.66%,-0.21%,2.73%,307
6233,loss,1.19%,1.19%,-3.68%,-3.33%,-257
total,40.0%,,,,-0.43%,-895,210470.0
