Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1467,profit,-0.79%,9.52%,-5.16%,9.13%,175
2368,profit,0.0%,2.97%,-1.49%,0.68%,480
5706,loss,1.11%,1.11%,-4.71%,-3.32%,-1106
3115,loss,-6.47%,-6.47%,-10.0%,-10.0%,-1193
4116,loss,-0.87%,1.01%,-1.59%,-0.72%,-451
6237,profit,2.56%,9.83%,0.85%,9.83%,461
8933,profit,0.23%,3.99%,-0.34%,2.28%,116
total,57.14%,,,,-0.9%,-1518,169480.0
