Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1472,profit,0.0%,2.94%,0.0%,2.94%,448
3564,profit,-0.31%,3.12%,-3.75%,0.16%,410
6508,loss,0.55%,0.55%,-6.15%,-6.01%,-1109
total,66.67%,,,,-0.24%,-251,102600.0
