Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3176,profit,-0.18%,3.39%,-0.36%,0.36%,767
3466,profit,4.08%,9.8%,2.45%,9.8%,427
4116,loss,0.98%,0.98%,-0.65%,-0.65%,-378
total,66.67%,,,,0.82%,816,99050.0
