Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
5355,loss,-1.57%,0.98%,-1.57%,0.59%,0
6462,profit,1.18%,3.55%,-2.37%,0.95%,2748
total,50.0%,,,,1.27%,2748,216100.0
