Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2504,loss,-0.11%,-0.11%,-2.23%,-1.91%,-233
3588,loss,0.4%,0.4%,-2.18%,-2.18%,-695
6228,loss,1.25%,1.25%,-2.75%,-2.75%,-246
total,0.0%,,,,-2.75%,-1174,42630.0
