Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1437,profit,0.0%,3.35%,-0.26%,2.06%,235
2834,loss,0.0%,0.0%,-0.66%,-0.66%,-113
3402,profit,1.22%,2.61%,0.35%,2.61%,379
4123,loss,1.17%,1.17%,-6.57%,-3.65%,-2094
6446,loss,0.28%,1.66%,-2.49%,-0.83%,-5536
total,40.0%,,,,-2.33%,-7129,306210.0
