Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
5258,profit,0.24%,9.76%,0.24%,7.32%,278
6241,loss,-6.33%,-4.67%,-10.0%,-10.0%,-1032
total,50.0%,,,,-2.12%,-754,35500.0
