Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
6168,loss,0.0%,0.0%,-1.66%,-1.66%,-338
1799,loss,0.39%,0.39%,-1.57%,-0.39%,-123
3252,profit,3.02%,5.79%,1.26%,1.76%,481
3294,profit,0.96%,2.57%,-0.32%,0.0%,207
8455,loss,-2.53%,-0.53%,-6.53%,-5.07%,-1165
total,40.0%,,,,-0.93%,-938,100700.0
