Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2358,loss,-2.93%,1.28%,-4.03%,-1.65%,-956
4543,loss,-0.47%,-0.47%,-9.88%,-9.18%,-622
total,0.0%,,,,-3.25%,-1578,48550.0
