Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2642,profit,3.19%,9.93%,1.84%,9.93%,1056
3669,profit,0.0%,2.77%,-7.77%,-7.33%,1265
4746,profit,5.61%,9.9%,4.87%,9.9%,3387
8044,profit,0.0%,5.94%,-0.46%,5.94%,1351
total,100.0%,,,,2.29%,7059,308100.0
