Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1515,profit,-3.68%,2.39%,-3.68%,2.39%,678
2501,loss,-1.02%,-1.02%,-3.05%,-1.78%,-562
5529,loss,-1.28%,-1.28%,-5.81%,-5.23%,-258
total,33.33%,,,,-0.17%,-142,82550.0
