Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
6728,loss,0.0%,0.0%,-5.32%,-5.32%,-2475
8420,profit,2.09%,6.4%,-6.01%,-2.09%,572
total,50.0%,,,,-1.57%,-1903,121000.0
