Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
4420,loss,0.0%,0.29%,-2.45%,-1.87%,-1050
6568,loss,-2.34%,-1.34%,-9.03%,-5.69%,-4359
total,0.0%,,,,-2.94%,-5409,184250.0
