Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3530,loss,-0.75%,-0.75%,-9.7%,-9.7%,-3771
3673,profit,-0.37%,6.09%,-3.14%,0.18%,679
8367,profit,1.5%,6.73%,-1.5%,-1.5%,561
3520,loss,0.29%,0.86%,-9.51%,-7.49%,-500
3652,loss,0.0%,0.0%,-5.92%,-5.71%,-741
3675,loss,-2.17%,0.0%,-8.7%,-6.09%,-3162
5475,profit,5.45%,5.45%,0.0%,4.73%,666
total,42.86%,,,,-1.57%,-6268,398900.0
