Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2221,profit,2.03%,10.0%,2.03%,10.0%,565
5315,profit,2.99%,5.71%,0.27%,0.82%,440
total,100.0%,,,,1.74%,1005,57900.0
