Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2353,profit,-0.49%,4.15%,-1.46%,0.24%,278
1240,profit,0.61%,4.15%,-0.31%,0.46%,913
total,100.0%,,,,1.39%,1191,85600.0
