Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2524,profit,1.71%,9.83%,1.07%,9.83%,311
3535,profit,-0.34%,3.06%,-2.04%,-1.02%,163
total,100.0%,,,,1.24%,474,38100.0
