Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
4968,loss,1.11%,1.67%,-2.78%,-2.78%,-2717
8462,loss,-0.26%,0.26%,-1.32%,-0.26%,-1610
3141,profit,1.66%,2.08%,0.0%,0.55%,486
3511,loss,1.25%,1.25%,-1.25%,-0.31%,-144
total,25.0%,,,,-1.2%,-3985,332100.0
