Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2457,profit,0.42%,2.12%,-2.12%,-1.69%,129
6215,profit,2.02%,2.02%,-1.52%,-1.01%,282
1813,profit,2.67%,2.67%,-0.62%,-0.21%,503
3217,profit,2.55%,4.57%,1.06%,3.51%,920
3455,profit,0.97%,2.37%,0.42%,0.42%,974
4702,loss,0.0%,0.0%,-2.76%,-2.76%,-113
6123,profit,0.44%,1.53%,0.33%,0.66%,30
6229,loss,0.0%,0.75%,0.0%,0.37%,-28
6542,profit,0.0%,0.64%,0.0%,0.64%,38
total,55.56%,,,,0.86%,2735,316290.0
