Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2702,profit,80.89%,89.33%,78.67%,85.33%,8994
2712,profit,65.62%,65.62%,46.31%,50.0%,22791
4576,profit,62.59%,72.56%,62.41%,64.66%,32841
4911,loss,-0.23%,-0.23%,-5.41%,-3.23%,-1298
6163,loss,0.31%,1.25%,-0.94%,0.0%,-94
total,60.0%,,,,39.77%,63234,159000.0
