Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1413,profit,0.0%,5.12%,-1.4%,-0.47%,136
2008,profit,1.45%,9.93%,0.0%,0.0%,278
2015,profit,1.02%,7.0%,-1.69%,-0.45%,1174
2024,profit,0.0%,10.0%,-1.19%,0.48%,274
2030,profit,2.2%,9.34%,-2.75%,-1.1%,292
2069,profit,3.05%,9.57%,-5.09%,-1.22%,603
5538,profit,-0.99%,5.38%,-2.74%,-1.65%,629
5523,profit,0.86%,2.76%,-1.21%,-0.69%,378
total,100.0%,,,,1.46%,3764,258300.0
