Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2230,loss,0.0%,1.49%,-2.08%,-2.08%,-447
4554,profit,-1.34%,3.65%,-2.11%,3.65%,346
total,50.0%,,,,-0.24%,-101,42850.0
