Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3217,loss,-0.82%,0.0%,-3.69%,-1.64%,-3701
6156,profit,0.25%,9.9%,0.0%,9.9%,280
total,50.0%,,,,-2.41%,-3421,142200.0
