Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3406,profit,0.71%,2.67%,-0.36%,1.43%,7670
6443,profit,-0.87%,1.16%,-1.3%,0.87%,19
6244,loss,1.32%,1.32%,-1.32%,0.0%,-45
total,33.33%,,,,1.33%,7644,575520.0
