Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1432,profit,-0.29%,2.92%,-0.88%,0.88%,198
3498,loss,-2.77%,1.73%,-3.7%,-3.58%,-1447
5210,loss,0.0%,0.0%,-9.81%,-6.03%,-295
6259,loss,-2.33%,-0.39%,-3.5%,-1.17%,-373
total,25.0%,,,,-2.31%,-1917,83040.0
