Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1786,profit,0.33%,9.9%,0.33%,9.9%,840
6219,profit,0.88%,7.52%,0.88%,5.31%,132
total,100.0%,,,,1.35%,972,71900.0
