Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1316,profit,-1.09%,3.28%,-6.57%,-5.11%,168
5475,loss,0.0%,1.55%,-9.94%,-2.48%,-492
total,50.0%,,,,-1.09%,-324,29800.0
