Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3308,loss,-0.44%,-0.44%,-5.33%,-4.89%,-315
5258,profit,0.0%,2.45%,-1.68%,1.93%,520
8478,profit,1.47%,2.35%,-6.76%,-5.88%,1992
3086,profit,2.47%,9.47%,-7.41%,-4.53%,2276
4153,profit,3.16%,3.16%,-0.7%,0.35%,728
5351,profit,2.17%,4.56%,1.52%,2.49%,1452
6104,profit,2.02%,9.09%,-0.25%,4.29%,2824
6169,loss,-3.41%,-1.54%,-9.22%,-7.17%,-1167
total,75.0%,,,,1.21%,8310,689550.0
