EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-04-28,2003-05-29,9.5,10.4,20,20,0,31,71,31,829,0.0873,10.6,0.1158,9.5,0.0
2004-06-23,2004-07-21,10.9,11.55,20,20,0,35,75,28,575,0.0528,12.0,0.1009,10.9,0.0
2005-01-26,2005-04-19,12.5,10.8,20,20,0,32,72,83,-1772,-0.1418,12.5,0.0,11.05,-0.116
2005-04-21,2005-09-06,11.0,9.85,20,20,0,30,70,138,-1220,-0.1109,11.0,0.0,9.75,-0.1136
2005-09-28,2005-10-27,9.5,8.3,20,20,0,25,65,29,-1265,-0.1332,9.5,0.0,8.2,-0.1368
2006-04-04,2006-04-24,8.8,9.97,20,20,0,30,70,20,1100,0.125,9.73,0.1057,8.8,0.0
2007-12-18,2008-03-04,15.2,16.3,22,23,0,49,94,77,1006,0.0662,17.0,0.1184,15.2,0.0
2008-08-07,2008-09-08,15.9,14.7,23,21,0,44,88,32,-1288,-0.081,15.9,0.0,14.25,-0.1038
2008-09-12,2008-09-22,14.5,13.75,21,20,0,41,82,10,-832,-0.0574,14.5,0.0,12.65,-0.1276
2008-09-24,2008-10-24,13.3,12.25,20,20,0,37,77,30,-1127,-0.0847,13.3,0.0,11.85,-0.109
2008-10-28,2009-03-19,11.0,11.9,20,20,0,36,76,142,824,0.0749,12.15,0.1045,11.0,0.0
2010-07-19,2010-11-09,18.2,19.8,26,28,0,59,113,113,1487,0.0817,20.2,0.1099,18.2,0.0
2011-08-10,2011-09-27,20.2,18.05,29,26,0,54,109,48,-2259,-0.1118,20.2,0.0,18.05,-0.1064
2011-09-29,2012-03-13,17.9,19.6,26,28,0,59,113,166,1587,0.0887,19.75,0.1034,17.9,0.0
2012-06-08,2013-02-21,18.45,20.3,26,29,0,61,116,258,1734,0.094,20.3,0.1003,18.45,0.0
2014-03-12,2014-09-17,23.0,21.0,33,30,0,63,126,189,-2126,-0.0924,23.0,0.0,20.6,-0.1043
2014-09-23,2015-04-17,20.75,22.45,30,32,0,67,129,206,1571,0.0757,23.0,0.1084,20.75,0.0
2015-08-03,2016-03-29,20.95,22.95,30,33,0,69,132,239,1868,0.0892,23.3,0.1122,20.95,0.0
2017-07-18,2017-09-05,26.45,29.3,38,42,0,88,168,49,2682,0.1014,29.15,0.1021,26.45,0.0
2018-11-02,2019-04-16,33.7,37.05,48,53,0,111,212,165,3138,0.0931,37.1,0.1009,33.7,0.0
2019-04-30,2020-03-20,32.75,29.0,47,41,0,87,175,325,-3925,-0.1198,32.75,0.0,28.0,-0.145
2020-10-21,2021-03-10,29.7,32.1,42,46,0,96,184,140,2216,0.0746,32.95,0.1094,29.7,0.0
2022-04-26,2022-06-17,34.65,33.95,49,48,0,102,199,52,-899,-0.0259,34.65,0.0,33.95,-0.0202
