EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2015-05-21,2015-06-12,30.5,22.5,43,32,0,68,143,22,-8143,-0.267,30.5,0.0,24.75,-0.1885
2015-06-16,2015-06-23,24.0,26.6,34,38,0,80,152,7,2448,0.102,27.0,0.125,24.0,0.0
2015-06-25,2015-07-01,31.0,28.7,44,41,0,86,171,6,-2471,-0.0797,31.0,0.0,26.6,-0.1419
2015-07-03,2015-07-28,28.85,24.45,41,35,0,73,149,25,-4549,-0.1577,28.85,0.0,24.9,-0.1369
2015-07-30,2015-11-26,26.2,27.0,37,38,0,81,156,119,644,0.0246,26.2,0.0,23.0,-0.1221
2015-11-30,2016-01-12,24.5,23.2,35,33,0,70,138,43,-1438,-0.0587,24.5,0.0,21.15,-0.1367
2016-01-14,2016-02-23,20.5,17.05,29,24,0,51,104,40,-3554,-0.1734,20.5,0.0,18.2,-0.1122
2016-02-25,2016-03-18,18.55,19.9,26,28,0,60,114,22,1236,0.0666,20.45,0.1024,18.55,0.0
2016-03-22,2016-05-19,20.3,18.25,29,26,0,55,110,58,-2160,-0.1064,20.3,0.0,18.25,-0.101
2016-05-24,2016-06-15,19.85,19.4,28,28,0,58,114,22,-564,-0.0284,19.85,0.0,17.55,-0.1159
2016-06-17,2016-06-23,19.0,20.0,27,28,0,60,115,6,885,0.0466,21.55,0.1342,19.0,0.0
2016-06-27,2016-07-01,20.85,23.05,30,33,0,69,132,4,2068,0.0992,23.45,0.1247,20.85,0.0
2016-07-05,2016-07-15,23.0,27.0,33,38,0,81,152,10,3848,0.1673,26.4,0.1478,23.0,0.0
2016-07-19,2016-07-29,25.9,30.2,37,43,0,91,171,10,4129,0.1594,29.3,0.1313,25.9,0.0
2016-08-02,2016-08-09,34.0,37.5,48,53,0,112,213,7,3287,0.0967,37.9,0.1147,34.0,0.0
2016-10-14,2016-11-02,29.9,28.3,43,40,0,85,168,19,-1768,-0.0591,29.9,0.0,26.5,-0.1137
2016-11-04,2016-11-28,28.4,26.0,40,37,0,78,155,24,-2555,-0.09,28.4,0.0,24.3,-0.1444
2016-11-30,2017-01-10,24.9,21.65,35,31,0,65,131,41,-3381,-0.1358,24.9,0.0,21.7,-0.1285
2017-01-12,2017-05-08,21.9,26.45,31,38,0,79,148,116,4402,0.201,26.4,0.2055,21.9,0.0
2019-07-03,2019-08-12,34.15,30.8,49,44,0,92,185,40,-3535,-0.1035,34.15,0.0,30.7,-0.101
2019-08-14,2019-09-12,29.7,25.1,42,36,0,75,153,29,-4753,-0.16,29.7,0.0,25.9,-0.1279
2019-09-17,2020-03-16,24.25,21.25,35,30,0,64,129,181,-3129,-0.129,24.25,0.0,20.7,-0.1464
2020-03-18,2020-03-20,19.15,17.0,27,24,0,51,102,2,-2252,-0.1176,19.15,0.0,16.5,-0.1384
2020-03-24,2020-04-09,17.05,19.7,24,28,0,59,111,16,2539,0.1489,19.8,0.1613,17.05,0.0
2020-04-13,2020-05-04,20.3,18.25,29,26,0,55,110,21,-2160,-0.1064,20.3,0.0,18.15,-0.1059
2020-05-06,2020-05-08,18.6,20.3,27,29,0,61,117,2,1583,0.0851,20.55,0.1048,18.4,-0.0108
2020-05-12,2020-05-29,19.25,24.6,27,35,0,74,136,17,5214,0.2709,22.4,0.1636,19.25,0.0
2020-06-02,2020-06-18,23.0,21.65,33,31,0,65,129,16,-1479,-0.0643,23.0,0.0,20.65,-0.1022
2020-06-22,2020-07-14,20.25,23.75,29,34,0,71,134,22,3366,0.1662,23.4,0.1556,20.25,0.0
2020-07-16,2020-07-22,21.9,23.9,31,34,0,72,137,6,1863,0.0851,24.45,0.1164,21.9,0.0
2020-07-24,2020-08-07,21.65,19.8,31,28,0,59,118,14,-1968,-0.0909,21.65,0.0,19.4,-0.1039
2020-08-11,2020-09-17,18.7,17.1,27,24,0,51,102,37,-1702,-0.091,18.7,0.0,16.7,-0.107
2020-09-21,2020-09-30,17.75,16.0,25,23,0,48,96,9,-1846,-0.104,17.75,0.0,15.9,-0.1042
2020-10-06,2020-10-13,16.0,17.55,23,25,0,53,101,7,1449,0.0906,17.75,0.1094,16.0,0.0
2020-10-15,2020-10-30,16.9,18.3,24,26,0,55,105,15,1295,0.0766,18.8,0.1124,16.9,0.0
2020-11-03,2020-12-08,19.25,20.65,27,29,0,62,118,35,1282,0.0666,22.0,0.1429,19.25,0.0
2020-12-10,2021-01-20,19.65,17.55,28,25,0,53,106,41,-2206,-0.1123,19.65,0.0,17.4,-0.1145
2021-01-22,2021-04-12,17.95,22.55,26,32,0,68,126,80,4474,0.2492,20.5,0.1421,17.95,0.0
2021-04-14,2021-05-13,21.1,18.0,30,26,0,54,110,29,-3210,-0.1521,21.1,0.0,17.9,-0.1517
2021-05-17,2021-05-19,16.8,17.65,24,25,0,53,102,2,748,0.0445,18.5,0.1012,16.8,0.0
2021-05-21,2021-07-23,18.0,16.35,26,23,0,49,98,63,-1748,-0.0971,18.0,0.0,16.15,-0.1028
2021-07-27,2021-08-17,16.4,15.1,23,22,0,45,90,21,-1390,-0.0848,16.4,0.0,14.5,-0.1159
2021-08-19,2022-03-14,14.8,17.1,21,24,0,51,96,207,2204,0.1489,16.3,0.1014,14.8,0.0
2022-03-16,2022-03-24,19.5,22.65,28,32,0,68,128,8,3022,0.155,22.65,0.1615,19.5,0.0
2022-03-28,2022-04-11,22.45,24.1,32,34,0,72,138,14,1512,0.0673,24.9,0.1091,22.45,0.0
2022-04-13,2022-04-19,22.7,20.0,32,28,0,60,120,6,-2820,-0.1242,22.7,0.0,19.9,-0.1233
2022-04-21,2022-04-25,20.5,20.25,29,29,0,61,119,4,-369,-0.018,22.7,0.1073,20.5,0.0
2022-04-27,2022-05-03,18.85,20.75,27,30,0,62,119,6,1781,0.0945,20.9,0.1088,18.85,0.0
2022-05-05,2022-05-19,22.2,22.6,32,32,0,68,132,14,268,0.0121,24.5,0.1036,22.2,0.0
2022-05-23,2022-05-26,23.65,24.0,34,34,0,72,140,3,210,0.0089,27.85,0.1776,23.65,0.0
2022-05-30,2022-06-08,23.15,25.6,33,36,0,77,146,9,2304,0.0995,26.2,0.1317,23.15,0.0
2022-06-10,2022-06-10,25.4,25.9,36,37,0,78,151,0,349,0.0137,27.25,0.0728,25.4,0.0
