EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-03-20,2003-04-02,13.9,13.0,20,20,0,39,79,13,-979,-0.0704,13.9,0.0,12.5,-0.1007
2003-04-15,2003-04-29,12.4,11.05,20,20,0,33,73,14,-1423,-0.1148,12.4,0.0,10.9,-0.121
2003-05-12,2003-05-26,11.2,12.7,20,20,0,38,78,14,1422,0.127,12.7,0.1339,11.2,0.0
2003-10-08,2003-10-22,11.3,10.0,20,20,0,30,70,14,-1370,-0.1212,11.3,0.0,9.95,-0.1195
2004-06-21,2004-07-19,12.3,11.0,20,20,0,33,73,28,-1373,-0.1116,12.3,0.0,10.75,-0.126
2004-07-21,2004-08-10,10.2,11.4,20,20,0,34,74,20,1126,0.1104,11.5,0.1275,10.2,0.0
2005-05-06,2005-05-10,9.9,9.28,20,20,0,28,68,4,-688,-0.0695,9.9,0.0,8.6,-0.1313
2005-09-26,2005-10-13,9.21,9.8,20,20,0,29,69,17,521,0.0566,10.3,0.1183,9.21,0.0
2005-11-02,2005-12-22,9.1,9.7,20,20,0,29,69,50,531,0.0584,10.3,0.1319,9.1,0.0
2007-12-24,2008-01-10,19.95,17.0,28,24,0,51,103,17,-3053,-0.153,19.95,0.0,17.1,-0.1429
2008-01-22,2008-01-25,15.05,13.65,21,20,0,41,82,3,-1482,-0.0985,15.05,0.0,12.8,-0.1495
2008-07-02,2008-07-07,13.5,14.3,20,20,0,43,83,5,717,0.0531,15.0,0.1111,13.5,0.0
2008-07-16,2008-07-23,13.0,11.45,20,20,0,34,74,7,-1624,-0.1249,13.0,0.0,11.0,-0.1538
2008-08-04,2008-08-11,11.0,12.4,20,20,0,37,77,7,1323,0.1203,12.25,0.1136,11.0,0.0
2008-09-05,2008-09-19,9.8,9.0,20,20,0,27,67,14,-867,-0.0885,9.8,0.0,8.28,-0.1551
2008-10-01,2008-10-07,8.3,8.15,20,20,0,24,64,6,-214,-0.0258,9.46,0.1398,8.3,0.0
2008-10-09,2008-10-22,8.0,8.88,20,20,0,27,67,13,813,0.1016,8.94,0.1175,8.0,0.0
2010-05-24,2010-06-03,120.0,131.0,171,187,0,393,751,10,10249,0.0854,132.0,0.1,120.0,0.0
2010-07-28,2010-08-09,109.0,93.1,155,133,0,279,567,12,-16467,-0.1511,109.0,0.0,93.3,-0.144
2010-08-12,2010-09-01,85.0,70.5,121,100,0,212,433,20,-14933,-0.1757,85.0,0.0,75.0,-0.1176
2010-10-07,2010-10-12,69.7,61.0,99,87,0,183,369,5,-9069,-0.1301,69.7,0.0,61.0,-0.1248
2010-10-18,2010-10-20,59.0,54.0,84,77,0,162,323,2,-5323,-0.0902,59.0,0.0,51.6,-0.1254
2011-02-23,2011-03-11,54.6,59.1,78,84,0,177,339,16,4161,0.0762,62.5,0.1447,54.6,0.0
2011-03-15,2011-05-04,53.0,47.5,76,68,0,143,287,50,-5787,-0.1092,53.0,0.0,47.6,-0.1019
2011-08-04,2011-08-09,47.5,38.35,68,55,0,115,238,5,-9388,-0.1976,47.5,0.0,41.2,-0.1326
2011-08-19,2011-09-01,34.5,37.9,49,54,0,114,217,13,3183,0.0923,37.95,0.1,34.5,0.0
2011-09-27,2011-09-29,33.5,30.0,48,43,0,90,181,2,-3681,-0.1099,33.5,0.0,30.0,-0.1045
2011-12-08,2011-12-15,30.8,27.9,44,40,0,84,168,7,-3068,-0.0996,30.8,0.0,27.0,-0.1234
2011-12-20,2011-12-27,27.1,33.65,39,48,0,101,188,7,6362,0.2348,31.45,0.1605,27.1,0.0
2012-06-05,2012-07-03,28.0,30.45,40,43,0,91,174,28,2276,0.0813,31.5,0.125,28.0,0.0
2012-07-24,2012-08-07,26.0,23.4,37,33,0,70,140,14,-2740,-0.1054,26.0,0.0,23.0,-0.1154
2012-08-09,2012-10-09,20.9,24.8,30,35,0,74,139,61,3761,0.18,24.0,0.1483,20.9,0.0
2012-10-29,2012-11-02,18.75,17.2,27,25,0,52,104,4,-1654,-0.0882,18.75,0.0,16.65,-0.112
2013-08-28,2013-12-27,23.2,25.4,33,36,0,76,145,121,2055,0.0886,26.0,0.1207,23.2,0.0
2014-08-07,2014-08-19,24.9,22.0,35,31,0,66,132,12,-3032,-0.1218,24.9,0.0,21.75,-0.1265
2014-08-27,2014-12-24,21.75,25.4,31,36,0,76,143,119,3507,0.1612,24.6,0.131,21.75,0.0
2015-05-12,2015-06-03,19.4,20.2,28,29,0,61,118,22,682,0.0352,21.5,0.1082,19.4,0.0
2015-06-09,2015-07-13,18.6,17.15,27,24,0,51,102,34,-1552,-0.0834,18.6,0.0,15.5,-0.1667
2015-07-16,2015-07-24,16.55,15.15,24,22,0,45,91,8,-1491,-0.0901,16.55,0.0,14.65,-0.1148
2015-07-28,2015-08-05,14.05,12.6,20,20,0,38,78,8,-1528,-0.1088,14.05,0.0,12.3,-0.1246
2015-08-07,2015-08-11,11.85,13.15,20,20,0,39,79,4,1221,0.103,13.2,0.1139,11.75,-0.0084
2015-08-25,2015-08-27,9.9,11.0,20,20,0,33,73,2,1027,0.1037,11.0,0.1111,9.9,0.0
2016-10-18,2016-10-25,26.0,29.45,37,42,0,88,167,7,3283,0.1263,29.45,0.1327,26.0,0.0
2016-12-05,2016-12-20,26.0,27.5,37,39,0,82,158,15,1342,0.0516,29.0,0.1154,26.0,0.0
2017-02-15,2017-03-07,25.35,27.25,36,39,0,82,157,20,1743,0.0688,28.35,0.1183,25.35,0.0
2017-04-24,2017-05-25,25.1,28.8,36,41,0,86,163,31,3537,0.1409,29.4,0.1713,25.1,0.0
2017-12-27,2018-01-03,37.15,41.6,53,59,0,125,237,7,4213,0.1134,42.0,0.1306,37.15,0.0
2018-02-07,2018-04-12,36.6,38.3,52,55,0,115,222,64,1478,0.0404,40.55,0.1079,36.6,0.0
2018-05-17,2018-06-01,31.75,34.85,45,50,0,105,200,15,2900,0.0913,35.0,0.1024,31.75,0.0
2018-06-29,2018-07-20,30.5,27.0,43,38,0,81,162,21,-3662,-0.1201,30.5,0.0,27.2,-0.1082
2018-07-24,2018-07-26,25.45,27.5,36,39,0,82,157,2,1893,0.0744,28.0,0.1002,25.45,0.0
2018-08-15,2018-08-21,24.0,21.55,34,31,0,65,130,6,-2580,-0.1075,24.0,0.0,21.0,-0.125
2018-08-23,2018-08-30,20.3,23.0,29,33,0,69,131,7,2569,0.1266,23.0,0.133,20.3,0.0
2018-10-12,2018-12-04,19.0,21.3,27,30,0,64,121,53,2179,0.1147,21.7,0.1421,19.0,0.0
2019-04-02,2019-04-09,14.55,17.25,21,25,0,52,98,7,2602,0.1788,17.6,0.2096,14.55,0.0
2019-06-11,2019-06-17,13.05,14.15,20,20,0,42,82,6,1018,0.078,15.15,0.1609,13.05,0.0
