EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2002-11-12,2002-11-19,15.6,17.5,22,25,0,52,99,7,1801,0.1154,17.6,0.1282,15.6,0.0
2002-11-21,2003-03-12,17.3,16.0,25,23,0,48,96,111,-1396,-0.0807,17.3,0.0,15.5,-0.104
2003-03-14,2003-03-31,16.7,14.9,24,21,0,45,90,17,-1890,-0.1132,16.7,0.0,14.9,-0.1078
2003-04-02,2003-07-02,15.0,16.4,21,23,0,49,93,91,1307,0.0871,16.5,0.1,15.0,0.0
2003-07-04,2003-07-11,16.4,14.2,23,20,0,43,86,7,-2286,-0.1394,16.4,0.0,14.1,-0.1402
2003-07-15,2004-01-09,14.2,15.4,20,22,0,46,88,178,1112,0.0783,15.8,0.1127,14.2,0.0
2004-01-13,2004-02-06,15.3,17.1,22,24,0,51,97,24,1703,0.1113,17.0,0.1111,15.3,0.0
2004-02-10,2004-05-06,18.1,16.3,26,23,0,49,98,86,-1898,-0.1049,18.1,0.0,16.2,-0.105
2004-05-10,2004-07-21,17.0,15.0,24,21,0,45,90,72,-2090,-0.1229,17.0,0.0,15.0,-0.1176
2004-07-23,2005-06-29,15.6,17.2,22,25,0,52,99,341,1501,0.0962,17.2,0.1026,15.6,0.0
2005-07-01,2006-04-11,17.2,18.5,25,26,0,56,107,284,1193,0.0694,19.5,0.1337,17.2,0.0
2006-04-13,2007-05-14,18.5,20.35,26,29,0,61,116,396,1734,0.0937,20.35,0.1,18.5,0.0
2007-05-16,2007-06-26,20.75,21.25,30,30,0,64,124,41,376,0.0181,24.3,0.1711,20.75,0.0
2007-06-28,2007-07-04,21.5,23.3,31,33,0,70,134,6,1666,0.0775,23.7,0.1023,21.5,0.0
2007-07-06,2007-07-11,24.2,30.4,34,43,0,91,168,5,6032,0.2493,28.45,0.1756,24.2,0.0
2007-07-13,2007-07-17,28.45,26.0,41,37,0,78,156,4,-2606,-0.0916,28.45,0.0,24.75,-0.1301
2007-07-19,2007-08-02,25.65,23.7,37,34,0,71,142,14,-2092,-0.0816,25.65,0.0,23.0,-0.1033
2007-08-06,2007-08-20,22.0,20.9,31,30,0,63,124,14,-1224,-0.0556,22.0,0.0,19.5,-0.1136
2007-08-22,2007-10-04,21.9,26.05,31,37,0,78,146,43,4004,0.1828,24.35,0.1119,21.9,0.0
2007-10-08,2007-10-12,24.55,22.1,35,31,0,66,132,4,-2582,-0.1052,24.55,0.0,21.65,-0.1181
2007-10-16,2008-03-13,21.9,23.6,31,34,0,71,136,149,1564,0.0714,24.5,0.1187,21.9,0.0
2008-03-17,2008-05-13,23.2,24.4,33,35,0,73,141,57,1059,0.0456,25.9,0.1164,23.2,0.0
2008-05-15,2008-07-02,23.8,21.0,34,30,0,63,127,48,-2927,-0.123,23.8,0.0,20.5,-0.1387
2008-07-04,2008-09-04,21.5,19.1,31,27,0,57,115,62,-2515,-0.117,21.5,0.0,19.25,-0.1047
2008-09-08,2008-09-19,19.0,17.4,27,25,0,52,104,11,-1704,-0.0897,19.0,0.0,16.7,-0.1211
2008-09-23,2008-10-28,17.8,16.6,25,24,0,50,99,35,-1299,-0.073,17.8,0.0,15.7,-0.118
2008-10-30,2008-11-12,16.5,18.0,24,26,0,54,104,13,1396,0.0846,18.45,0.1182,16.5,0.0
2008-11-14,2009-01-12,17.15,18.7,24,27,0,56,107,59,1443,0.0841,19.0,0.1079,17.15,0.0
2009-01-14,2009-03-25,19.2,21.05,27,30,0,63,120,70,1730,0.0901,21.4,0.1146,19.2,0.0
2009-03-27,2009-04-24,21.6,24.0,31,34,0,72,137,28,2263,0.1048,24.0,0.1111,21.6,0.0
2009-04-28,2010-01-07,25.0,28.0,36,40,0,84,160,254,2840,0.1136,28.4,0.136,25.0,0.0
2010-01-11,2010-07-09,27.6,30.5,39,43,0,92,174,179,2726,0.0988,30.6,0.1087,27.6,0.0
2010-07-13,2010-08-05,31.5,28.6,45,41,0,86,172,23,-3072,-0.0975,31.5,0.0,27.6,-0.1238
2010-08-09,2011-07-05,28.4,31.4,40,45,0,94,179,330,2821,0.0993,31.4,0.1056,28.4,0.0
2011-07-07,2011-08-10,31.15,29.0,44,41,0,87,172,34,-2322,-0.0745,31.15,0.0,28.0,-0.1011
2011-08-12,2012-04-27,29.5,32.0,42,46,0,96,184,259,2316,0.0785,33.0,0.1186,29.5,0.0
