EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-05-24,2012-07-24,8.91,8.0,20,20,0,24,64,61,-974,-0.1093,8.91,0.0,7.96,-0.1066
2012-07-26,2012-08-14,7.92,8.9,20,20,0,27,67,19,913,0.1153,9.05,0.1427,7.92,0.0
2012-08-16,2012-09-10,8.86,9.95,20,20,0,30,70,25,1020,0.1151,9.95,0.123,8.86,0.0
2012-10-15,2012-10-29,9.52,8.2,20,20,0,25,65,14,-1385,-0.1455,9.52,0.0,8.3,-0.1282
2012-10-31,2012-12-07,8.38,8.99,20,20,0,27,67,37,543,0.0648,9.28,0.1074,8.38,0.0
2012-12-11,2012-12-19,8.8,9.94,20,20,0,30,70,8,1070,0.1216,9.79,0.1125,8.8,0.0
2012-12-21,2013-05-28,9.42,11.1,20,20,0,33,73,158,1607,0.1706,10.8,0.1465,9.42,0.0
2013-05-30,2013-09-10,11.15,12.6,20,20,0,38,78,103,1372,0.123,12.3,0.1031,11.15,0.0
2013-09-12,2013-10-15,12.0,10.5,20,20,0,32,72,33,-1572,-0.131,12.0,0.0,10.35,-0.1375
2013-10-17,2013-12-25,10.65,11.6,20,20,0,35,75,69,875,0.0822,12.0,0.1268,10.65,0.0
2013-12-27,2014-01-21,11.55,13.0,20,20,0,39,79,25,1371,0.1187,12.9,0.1169,11.55,0.0
2014-01-23,2014-03-20,12.5,13.7,20,20,0,41,81,56,1119,0.0895,13.8,0.104,12.5,0.0
2014-03-24,2014-04-28,13.0,11.3,20,20,0,34,74,35,-1774,-0.1365,13.0,0.0,11.7,-0.1
2014-04-30,2014-07-30,11.8,13.05,20,20,0,39,79,91,1171,0.0992,13.5,0.1441,11.8,0.0
2014-08-01,2014-08-18,12.9,13.95,20,20,0,42,82,17,968,0.075,14.2,0.1008,12.9,0.0
2014-08-20,2014-09-29,13.95,12.9,20,20,0,39,79,40,-1129,-0.0809,13.95,0.0,12.55,-0.1004
2014-10-01,2014-10-15,12.8,11.75,20,20,0,35,75,14,-1125,-0.0879,12.8,0.0,11.3,-0.1172
2014-10-17,2014-12-15,11.2,12.3,20,20,0,37,77,59,1023,0.0913,12.65,0.1295,11.2,0.0
2014-12-17,2015-03-05,12.45,13.6,20,20,0,41,81,78,1069,0.0859,13.7,0.1004,12.45,0.0
2015-03-09,2015-05-04,13.75,15.7,20,22,0,47,89,56,1861,0.1353,15.15,0.1018,13.75,0.0
2015-08-25,2015-08-27,9.61,10.75,20,20,0,32,72,2,1068,0.1111,10.75,0.1186,9.61,0.0
2015-12-01,2016-01-12,11.5,10.4,20,20,0,31,71,42,-1171,-0.1018,11.5,0.0,10.2,-0.113
2016-01-14,2016-01-20,10.1,10.8,20,20,0,32,72,6,628,0.0622,11.2,0.1089,10.1,0.0
2016-01-22,2016-03-03,10.95,12.1,20,20,0,36,76,41,1074,0.0981,12.1,0.105,10.95,0.0
2016-03-07,2016-03-29,12.2,13.35,20,20,0,40,80,22,1070,0.0877,13.55,0.1107,12.2,0.0
2016-03-31,2016-05-10,13.2,11.8,20,20,0,35,75,40,-1475,-0.1117,13.2,0.0,11.7,-0.1136
2016-05-12,2016-07-15,11.5,12.6,20,20,0,38,78,64,1022,0.0889,12.7,0.1043,11.5,0.0
2016-07-19,2016-08-12,12.65,11.4,20,20,0,34,74,24,-1324,-0.1047,12.65,0.0,11.2,-0.1146
2016-08-16,2016-11-10,11.15,10.4,20,20,0,31,71,86,-821,-0.0736,11.15,0.0,10.0,-0.1031
2016-11-14,2016-12-01,10.2,11.25,20,20,0,34,74,17,976,0.0957,11.25,0.1029,10.2,0.0
2016-12-05,2017-02-07,11.0,12.35,20,20,0,37,77,64,1273,0.1157,12.4,0.1273,11.0,0.0
2017-02-09,2017-05-16,12.05,13.4,20,20,0,40,80,96,1270,0.1054,13.65,0.1328,12.05,0.0
2017-05-18,2017-06-07,13.25,14.95,20,21,0,45,86,20,1614,0.1218,15.0,0.1321,13.25,0.0
2017-06-09,2017-08-08,14.25,16.95,20,24,0,51,95,60,2605,0.1828,16.75,0.1754,14.25,0.0
2017-08-10,2017-09-15,16.25,18.1,23,26,0,54,103,36,1747,0.1075,18.05,0.1108,16.25,0.0
2017-09-19,2017-09-27,17.8,16.0,25,23,0,48,96,8,-1896,-0.1065,17.8,0.0,15.55,-0.1264
2017-09-29,2017-10-17,16.5,17.65,24,25,0,53,102,18,1048,0.0635,18.2,0.103,16.5,0.0
2017-10-19,2017-10-25,17.1,18.15,24,26,0,54,104,6,946,0.0553,19.1,0.117,17.1,0.0
2017-10-27,2017-12-06,18.45,16.45,26,23,0,49,98,40,-2098,-0.1137,18.45,0.0,16.35,-0.1138
2017-12-08,2018-01-26,16.15,18.55,23,26,0,56,105,49,2295,0.1421,18.15,0.1238,16.15,0.0
2018-01-30,2018-02-07,18.25,16.3,26,23,0,49,98,8,-2048,-0.1122,18.25,0.0,15.6,-0.1452
