Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1314,中石化,-233,"-3,365",14.44,381085,0.06
'2023,燁輝,-577,"-10,889",18.87,82592,0.7
'2409,友達,"-2,029","-54,913",27.06,325788,0.62
'2515,中工,-270,"-2,654",9.83,45113,0.6
'2618,長榮航,"-1,744","-31,220",17.9,170034,1.03
'2890,永豐金,"-1,992","-26,220",13.16,38384,5.19
