Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2014,中鴻,"-5,496","-297,272",54.09,204274,2.69
'2363,矽統,-211,"-4,705",22.3,17917,1.18
'2409,友達,-751,"-20,120",26.79,288979,0.26
'2605,新興,-987,"-32,657",33.09,30907,3.19
'2637,慧洋-KY,-467,"-34,025",72.86,22528,2.07
'2890,永豐金,"-2,749","-38,070",13.85,61312,4.48
'3006,晶豪科,-345,"-49,438",143.3,40229,0.86
