Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2303,聯電,"-1,429","-69,485",48.62,160119,0.89
'2610,華航,-212,"-3,203",15.11,103588,0.2
'4142,國光生,"-3,116","-175,314",56.26,21961,14.19
'6116,彩晶,-304,"-6,298",20.72,266015,0.11
