Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1802,台玻,"-9,474","-362,936",38.31,240572,3.94
'2023,燁輝,"-6,271","-168,690",26.9,245475,2.55
'2337,旺宏,-236,"-9,182",38.91,67393,0.35
'2605,新興,"-1,657","-58,075",35.05,71272,2.32
'2882,國泰金,-416,"-24,332",58.49,142884,0.29
