Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1314,中石化,-236,"-3,110",13.18,44932,0.53
'1909,榮成,"-1,955","-55,094",28.18,18496,10.57
'4919,新唐,-379,"-51,541",135.99,32394,1.17
