Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2515,中工,-503,"-4,481",8.91,8904,5.65
'2605,新興,-318,"-15,058",47.35,89964,0.35
'2883,開發金,-276,"-3,940",14.28,160052,0.17
'2888,新光金,-281,"-2,800",9.96,158118,0.18
'3707,漢磊,-264,"-28,016",106.12,59937,0.44
