Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-810,"-4,699",5.8,505289,0.16
'00669R,國泰美國道瓊反1,-116,"-1,038",8.95,15895,0.73
'00671R,富邦NASDAQ反1,-194,"-1,293",6.66,23090,0.84
'00893,國泰智能電動車,-101,"-1,261",12.49,22901,0.44
'1524,耿鼎,"-1,484","-30,407",20.49,41236,3.6
'2385,群光,-199,"-14,704",73.89,3692,5.39
'6226,光鼎,-103,"-1,468",14.25,34515,0.3
'8155,博智,-226,"-29,380",130.0,2950,7.66
