Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2002,中鋼,"-3,394","-124,511",36.69,312181,1.09
'2610,華航,"-1,180","-25,676",21.76,813534,0.15
'2618,長榮航,"-30,272","-707,198",23.36,663873,4.56
'2883,開發金,-214,"-2,746",12.83,236122,0.09
