Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2022,聚亨,"-1,070","-21,927",20.49,20068,5.33
'3556,禾瑞亞,"-1,322","-150,558",113.89,14345,9.22
