Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-176,"-1,082",6.15,421923,0.04
'1447,力鵬,-173,"-1,300",7.51,4007,4.32
'2102,泰豐,-295,"-5,448",18.47,1424,20.72
'2618,長榮航,-152,"-4,594",30.22,155571,0.1
'2634,漢翔,-419,"-14,027",33.48,35714,1.17
'5258,虹堡,-172,"-9,023",52.46,14703,1.17
'6235,華孚,-578,"-24,655",42.66,36137,1.6
