交易日期,代號,名稱,買均,買量,賣均,賣量,累計買均,累計買量,損益,進場手續費,出場手續費,交易稅,淨損益,餘量,餘累買量,餘買均
2022-05-17,'2406,國碩,21.29,305.0,,,21.29,305.0,,,,,,0.0,0.0,0.0
2022-05-18,'2406,國碩,,,21.69,-258.0,21.29,47.0,103200.0,2348.0,2392.0,16788.0,81672.0,0.0,0.0,
2022-05-19,'2406,國碩,,,21.39,-165.0,21.29,-118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-06,'2406,國碩,23.96,295.0,,,25.74,177.0,,,,,,0.0,0.0,
2022-06-08,'2406,國碩,,,22.71,-897.0,25.74,-720.0,-368750.0,3022.0,2864.0,20098.0,-394734.0,,0.0,
