Ticker,名稱,差額(張數),差額(金額),買入均價,成交量,買入占比
'1459,,,,,388,
'1460,,,,,960,
'1463,,,,,184,
'1464,,,,,210,
'1465,,,,,146,
'1466,,,,,111,
'1467,,,,,1206,
'1468,,,,,59,
'1470,,,,,1,
'1471,,,,,412,
'1472,,,,,4,
'1473,,,,,37,
'1474,,,,,249,
'1475,,,,,36,
'1476,,,,,756,
'1477,,,,,1100,
'1503,,,,,35,
'1504,,,,,1673,
'1506,,,,,2363,
'1512,,,,,51,
'1513,,,,,3892,
'1514,,,,,436,
'1515,,,,,969,
'1516,,,,,143,
'1517,,,,,1273,
'1519,,,,,376,
'1521,,,,,37,
'1522,,,,,430,
'1524,,,,,62,
'1525,,,,,38,
'1526,,,,,222,
'1527,,,,,279,
'1528,,,,,709,
'1529,,,,,2031,
'1530,,,,,9,
'1531,,,,,130,
'1532,,,,,91,
'1533,,,,,293,
'1535,,,,,23,
'1536,,,,,952,
'1537,,,,,91,
'1538,,,,,3,
'1539,,,,,808,
'1540,,,,,23,
'1541,,,,,8,
'1558,,,,,72,
'1560,,,,,2920,
'1565,,,,,187,
'1568,,,,,96,
'1569,,,,,260,
'1570,,,,,5326,
'1580,,,,,127,
'1582,,,,,144,
'1583,,,,,10,
'1584,,,,,427,
'1586,,,,,70,
'1587,,,,,235,
'1589,,,,,311,
'1590,,,,,387,
'1591,,,,,0,
'1593,,,,,31,
'1595,,,,,186,
'1597,,,,,94,
'1598,,,,,614,
'1599,,,,,122,
'1603,,,,,154,
'1604,,,,,373,
'1605,,,,,7705,
'1608,,,,,1555,
'1609,,,,,3416,
'1611,,,,,52296,
'1612,,,,,1204,
'1614,,,,,34,
'1615,,,,,76,
'1616,,,,,9391,
'1617,,,,,219,
'1618,,,,,238,
'1626,,,,,18,
'1701,,,,,163,
'1702,,,,,218,
'1707,,,,,36,
'1708,,,,,15613,
'1709,,,,,3697,
'1710,,,,,4910,
'1711,,,,,15735,
'1712,,,,,1523,
'1713,,,,,95,
'1714,,,,,11269,
'1717,,,,,1715,
'1718,,,,,11646,
'1720,,,,,124,
'1721,,,,,128505,
'1722,,,,,1659,
'1723,,,,,648,
'1725,,,,,1081,
'1726,,,,,25,
'1727,,,,,25720,
'1730,,,,,14,
'1731,,,,,239,
'1732,,,,,8879,
'1733,,,,,89,
'1734,,,,,1010,
'1735,,,,,4,
'1736,,,,,222,
'1737,,,,,195,
'1742,,,,,103,
'1752,,,,,23,
'1760,,,,,785,
'1762,,,,,686,
'1773,,,,,209,
'1776,,,,,169,
'1777,,,,,67,
'1781,,,,,664,
'1783,,,,,1407,
'1784,,,,,288,
'1785,,,,,9695,
'1786,,,,,7,
'1788,,,,,11,
'1789,,,,,305,
'1795,,,,,12318,
'1796,,,,,600,
'1799,,,,,130,
'1802,,,,,7670,
'1805,,,,,20,
'1806,,,,,586,
'1808,,,,,79,
'1809,,,,,287,
'1810,,,,,1775,
'1813,,,,,28,
'1815,,,,,2569,
'1817,,,,,8,
'1903,,,,,549,
'1904,,,,,1772,
'1905,,,,,4612,
'1906,,,,,167,
'1907,,,,,3605,
'1909,,,,,10336,
'2002,,,,,57958,
'2007,,,,,1886,
'2008,,,,,84,
'2009,,,,,2602,
'2010,,,,,1522,
'2012,,,,,458,
'2013,,,,,1219,
'2014,,,,,25438,
'2015,,,,,66,
'2017,,,,,789,
'2020,,,,,615,
'2022,,,,,3127,
'2023,,,,,9919,
'2024,,,,,58,
'2025,,,,,467,
'2027,,,,,15719,
'2028,,,,,2353,
'2029,,,,,1224,
'2030,,,,,5128,
'2031,,,,,1487,
'2032,,,,,446,
'2033,,,,,282,
'2034,,,,,1514,
'2035,,,,,19,
'2038,,,,,4022,
'2049,,,,,881,
'2059,,,,,222,
'2061,,,,,66,
'2062,,,,,287,
'2063,,,,,28,
'2064,,,,,3,
'2065,,,,,70,
'2066,,,,,55,
'2067,,,,,23,
'2069,,,,,3318,
'2070,,,,,34,
'2101,,,,,2140,
'2102,,,,,2935,
'2103,,,,,2727,
'2104,,,,,2642,
'2105,,,,,3167,
'2106,,,,,849,
'2107,,,,,311,
'2108,,,,,3143,
'2109,,,,,110,
'2114,,,,,42,
'2115,,,,,34,
'2201,,,,,3202,
'2204,,,,,604,
'2206,,,,,454,
'2207,,,,,199,
'2208,,,,,2292,
'2211,,,,,637,
'2221,,,,,753,
'2227,,,,,48,
'2228,,,,,56,
'2230,,,,,21,
'2231,,,,,620,
'2233,,,,,415,
'2235,,,,,4,
'2236,,,,,19,
'2239,,,,,258,
'2241,,,,,88,
'2243,,,,,495,
'2247,,,,,41,
'2250,,,,,181,
'2301,,,,,3049,
'2302,,,,,423,
'2303,,,,,310855,
'2305,,,,,2108,
'2308,,,,,5943,
'2312,,,,,26101,
'2313,,,,,7854,
'2314,,,,,6252,
'2316,,,,,223,
'2317,,,,,27492,
'2321,,,,,0,
'2323,,,,,10039,
'2324,,,,,10601,
'2327,,,,,2637,
'2328,,,,,3376,
'2329,,,,,22650,
'2330,,,,,48720,
'2331,,,,,8030,
'2332,,,,,2248,
'2337,,,,,22274,
'2338,,,,,11554,
'2340,,,,,86515,
'2342,,,,,7469,
'2344,,,,,96462,
'2345,,,,,2054,
'2347,,,,,6311,
'2348,,,,,199,
'2349,,,,,2352,
'2351,,,,,2906,
'2352,,,,,8002,
'2353,,,,,28551,
'2354,,,,,3715,
'2355,,,,,25191,
'2356,,,,,23377,
'2357,,,,,2095,
'2358,,,,,1512,
'2359,,,,,147,
'2360,,,,,460,
'2362,,,,,248,
'2363,,,,,41001,
'2364,,,,,5,
'2365,,,,,182,
'2367,,,,,6193,
'2368,,,,,26302,
'2369,,,,,17631,
'2371,,,,,48928,
'2373,,,,,15,
'2374,,,,,16269,
'2375,,,,,17284,
'2376,,,,,13108,
'2377,,,,,4898,
'2379,,,,,1386,
'2380,,,,,4943,
'2382,,,,,6898,
'2383,,,,,5100,
'2385,,,,,1342,
'2387,,,,,1722,
'2388,,,,,25506,
'2390,,,,,1817,
'2392,,,,,975,
'2393,,,,,5021,
'2395,,,,,1015,
'2397,,,,,34,
'2399,,,,,4929,
'2401,,,,,11929,
'2402,,,,,742,
'2404,,,,,691,
'2405,,,,,7254,
'2406,,,,,30268,
'2408,,,,,61010,
'2409,,,,,58239,
'2412,,,,,6135,
'2413,,,,,8892,
'2414,,,,,237,
'2415,,,,,2581,
'2417,,,,,1025,
'2419,,,,,8107,
'2420,,,,,759,
'2421,,,,,2122,
'2423,,,,,378,
'2424,,,,,3,
'2425,,,,,293,
'2426,,,,,6346,
'2427,,,,,127,
'2428,,,,,483,
'2429,,,,,366,
'2430,,,,,676,
'2431,,,,,3125,
'2433,,,,,18,
'2434,,,,,2,
'2436,,,,,27410,
'2438,,,,,117,
'2439,,,,,2685,
'2440,,,,,494,
'2441,,,,,1226,
'2442,,,,,1885,
'2443,,,,,70,
'2444,,,,,263,
'2449,,,,,5659,
'2450,,,,,81,
'2451,,,,,682,
'2453,,,,,352,
'2454,,,,,7194,
'2455,,,,,7038,
'2457,,,,,3852,
'2458,,,,,1894,
'2459,,,,,60,
'2460,,,,,1831,
'2461,,,,,1334,
'2462,,,,,173,
'2464,,,,,595,
'2465,,,,,8455,
'2466,,,,,87,
'2467,,,,,291,
'2468,,,,,13,
'2471,,,,,34,
'2472,,,,,3897,
'2474,,,,,2840,
'2476,,,,,3505,
'2477,,,,,1279,
'2478,,,,,613,
'2480,,,,,59,
'2481,,,,,20553,
'2482,,,,,268,
'2483,,,,,162,
'2484,,,,,21120,
'2485,,,,,3108,
'2486,,,,,4764,
'2488,,,,,42,
'2489,,,,,7939,
'2491,,,,,383,
'2492,,,,,5350,
'2493,,,,,143,
'2495,,,,,368,
'2496,,,,,4,
'2497,,,,,4981,
'2498,,,,,86141,
'2501,,,,,105,
'2504,,,,,1752,
'2505,,,,,813,
'2506,,,,,36,
'2509,,,,,70,
'2511,,,,,1397,
'2514,,,,,86,
'2515,,,,,2995,
'2516,,,,,194,
'2520,,,,,1403,
'2524,,,,,105,
'2527,,,,,663,
'2528,,,,,2,
'2530,,,,,307,
'2534,,,,,972,
'2535,,,,,1047,
'2536,,,,,404,
'2537,,,,,2536,
'2538,,,,,6313,
'2539,,,,,129,
'2540,,,,,48,
'2542,,,,,2263,
'2543,,,,,33,
'2545,,,,,198,
'2546,,,,,32,
'2547,,,,,1096,
'2548,,,,,260,
'2596,,,,,165,
'2597,,,,,111,
'2601,,,,,17995,
'2603,,,,,335974,
'2605,,,,,20196,
'2606,,,,,19850,
'2607,,,,,12867,
'2608,,,,,1681,
'2609,,,,,200888,
'2610,,,,,295216,
'2611,,,,,4737,
'2612,,,,,3698,
'2613,,,,,878,
'2614,,,,,6078,
'2615,,,,,75576,
'2616,,,,,46,
'2617,,,,,9663,
'2618,,,,,148619,
'2630,,,,,150,
'2633,,,,,5158,
'2634,,,,,1190,
'2636,,,,,15989,
'2637,,,,,13288,
'2640,,,,,86,
'2641,,,,,30312,
'2642,,,,,2924,
'2643,,,,,344,
'2701,,,,,48,
'2702,,,,,171,
'2704,,,,,650,
'2705,,,,,125,
'2706,,,,,181,
'2707,,,,,496,
'2712,,,,,2,
'2718,,,,,1,
'2719,,,,,0,
'2722,,,,,22,
'2723,,,,,428,
'2724,,,,,45,
'2726,,,,,16,
'2727,,,,,836,
'2729,,,,,4,
'2731,,,,,295,
'2732,,,,,79,
'2734,,,,,136,
'2736,,,,,62,
'2739,,,,,19,
'2740,,,,,0,
'2743,,,,,27,
'2745,,,,,8,
'2748,,,,,53,
'2752,,,,,0,
'2753,,,,,52,
'2754,,,,,56,
'2755,,,,,20,
'2801,,,,,6257,
'2809,,,,,2522,
'2812,,,,,2215,
'2816,,,,,30,
'2820,,,,,894,
'2832,,,,,118,
'2834,,,,,12452,
'2836,,,,,318,
'2838,,,,,772,
'2841,,,,,724,
'2845,,,,,3186,
'2849,,,,,339,
'2850,,,,,30,
'2851,,,,,460,
'2852,,,,,142,
'2855,,,,,910,
'2867,,,,,2543,
'2880,,,,,8531,
'2881,,,,,14608,
'2882,,,,,20086,
'2883,,,,,46953,
'2884,,,,,12737,
'2885,,,,,23536,
'2886,,,,,12546,
'2887,,,,,18674,
'2888,,,,,91832,
'2889,,,,,2732,
'2890,,,,,12663,
'2891,,,,,45000,
'2892,,,,,10233,
'2897,,,,,2004,
'2901,,,,,13,
'2903,,,,,280,
'2904,,,,,62,
'2905,,,,,495,
'2906,,,,,273,
'2908,,,,,667,
'2910,,,,,14,
'2911,,,,,181,
'2912,,,,,868,
'2913,,,,,1259,
'2915,,,,,7401,
'2916,,,,,19,
'2923,,,,,17,
'2924,,,,,0,
'2926,,,,,13,
'2929,,,,,983,
'2936,,,,,8,
'2937,,,,,7,
'2939,,,,,35,
'2945,,,,,615,
'2947,,,,,19,
'3002,,,,,168,
'3003,,,,,1482,
'3004,,,,,68,
'3005,,,,,592,
'3006,,,,,32607,
'3008,,,,,608,
'3010,,,,,541,
'3011,,,,,917,
'3013,,,,,335,
'3014,,,,,1173,
'3015,,,,,220,
'3016,,,,,4277,
'3017,,,,,7015,
'3018,,,,,79,
'3019,,,,,22814,
'3021,,,,,832,
'3022,,,,,224,
'3023,,,,,547,
'3024,,,,,608,
'3025,,,,,787,
'3026,,,,,551,
'3027,,,,,890,
'3028,,,,,2381,
'3029,,,,,363,
'3030,,,,,193,
'3031,,,,,2663,
'3032,,,,,120,
'3033,,,,,4114,
'3034,,,,,8712,
'3035,,,,,16524,
'3036,,,,,1443,
'3037,,,,,51805,
'3038,,,,,273,
'3040,,,,,41,
'3041,,,,,11582,
'3042,,,,,5715,
'3043,,,,,86,
'3044,,,,,761,
'3045,,,,,2758,
'3046,,,,,1355,
'3047,,,,,645,
'3048,,,,,714,
'3049,,,,,7298,
'3050,,,,,1416,
'3051,,,,,1815,
'3052,,,,,105,
'3054,,,,,240,
'3055,,,,,111,
'3056,,,,,552,
'3057,,,,,484,
'3058,,,,,778,
'3059,,,,,4089,
'3060,,,,,868,
'3062,,,,,26873,
'3064,,,,,5,
'3066,,,,,950,
'3071,,,,,5887,
'3073,,,,,1,
'3078,,,,,946,
'3081,,,,,335,
'3083,,,,,59,
'3085,,,,,1,
'3086,,,,,24,
'3088,,,,,203,
'3089,,,,,322,
'3090,,,,,2473,
'3092,,,,,1252,
'3093,,,,,18,
'3094,,,,,1172,
'3095,,,,,16,
'3105,,,,,4147,
'3114,,,,,325,
'3115,,,,,11,
'3118,,,,,8,
'3122,,,,,7234,
'3128,,,,,689,
'3130,,,,,15,
'3131,,,,,138,
'3138,,,,,1308,
'3141,,,,,14700,
'3147,,,,,138,
'3149,,,,,541,
'3152,,,,,518,
'3162,,,,,202,
'3163,,,,,96,
'3164,,,,,70,
'3167,,,,,564,
'3169,,,,,27524,
'3171,,,,,2,
'3176,,,,,195,
'3178,,,,,334,
'3188,,,,,844,
'3189,,,,,17721,
'3191,,,,,53,
'3202,,,,,601,
'3205,,,,,33,
'3206,,,,,46,
'3207,,,,,1222,
'3209,,,,,580,
'3211,,,,,798,
'3213,,,,,54,
'3217,,,,,2831,
'3218,,,,,371,
'3219,,,,,41,
'3221,,,,,41577,
'3224,,,,,1685,
'3226,,,,,8,
'3227,,,,,809,
'3228,,,,,2265,
'3229,,,,,15,
'3230,,,,,736,
'3231,,,,,5249,
'3232,,,,,931,
'3234,,,,,1630,
'3236,,,,,185,
'3252,,,,,37,
'3257,,,,,291,
'3259,,,,,102,
'3260,,,,,24707,
'3264,,,,,4794,
'3265,,,,,249,
'3266,,,,,9,
'3268,,,,,180,
'3272,,,,,34,
'3276,,,,,704,
'3284,,,,,31,
'3285,,,,,78,
'3287,,,,,370,
'3288,,,,,54,
'3289,,,,,665,
'3290,,,,,7427,
'3293,,,,,210,
'3294,,,,,34925,
'3296,,,,,489,
'3297,,,,,329,
'3303,,,,,129,
'3305,,,,,6370,
'3306,,,,,13787,
'3308,,,,,153,
'3310,,,,,26,
'3311,,,,,127,
'3312,,,,,8822,
'3313,,,,,1192,
'3317,,,,,2946,
'3321,,,,,1199,
'3322,,,,,506,
'3323,,,,,808,
'3324,,,,,2938,
'3325,,,,,87,
'3332,,,,,45,
'3338,,,,,11847,
'3339,,,,,16473,
'3346,,,,,551,
'3354,,,,,2036,
'3356,,,,,353,
'3357,,,,,289,
'3360,,,,,57,
'3362,,,,,1691,
'3363,,,,,3428,
'3372,,,,,2591,
'3373,,,,,1017,
'3374,,,,,2912,
'3376,,,,,340,
'3379,,,,,63,
'3380,,,,,2198,
'3383,,,,,11,
'3388,,,,,80,
'3390,,,,,910,
'3402,,,,,2161,
'3406,,,,,6114,
'3413,,,,,1348,
'3416,,,,,72,
'3419,,,,,21503,
'3426,,,,,2,
'3432,,,,,103,
'3434,,,,,968,
'3437,,,,,1063,
'3438,,,,,367,
'3441,,,,,259,
'3443,,,,,1692,
'3444,,,,,1348,
'3450,,,,,468,
'3454,,,,,25,
'3455,,,,,716,
'3465,,,,,206,
'3466,,,,,635,
'3479,,,,,135,
'3481,,,,,63206,
'3483,,,,,11398,
'3484,,,,,1627,
'3489,,,,,357,
'3490,,,,,5943,
'3491,,,,,8870,
'3492,,,,,33,
'3494,,,,,79,
'3498,,,,,45,
'3499,,,,,7734,
'3501,,,,,104,
'3504,,,,,2462,
'3508,,,,,23500,
'3511,,,,,895,
'3512,,,,,65,
'3515,,,,,5419,
'3516,,,,,16,
'3518,,,,,105,
'3520,,,,,163,
'3521,,,,,24,
'3522,,,,,117,
'3523,,,,,15,
'3526,,,,,2009,
'3527,,,,,920,
'3528,,,,,10,
'3529,,,,,820,
'3530,,,,,1645,
'3531,,,,,0,
'3532,,,,,5727,
'3533,,,,,735,
'3535,,,,,2478,
'3536,,,,,56,
'3537,,,,,140,
'3540,,,,,173,
'3541,,,,,206,
'3543,,,,,42,
'3545,,,,,9572,
'3546,,,,,209,
'3548,,,,,231,
'3550,,,,,391,
'3551,,,,,803,
'3552,,,,,959,
'3555,,,,,4,
'3556,,,,,902,
'3557,,,,,1231,
'3558,,,,,77,
'3563,,,,,99,
'3564,,,,,166,
'3567,,,,,190,
'3570,,,,,12,
'3576,,,,,7019,
'3577,,,,,29,
'3580,,,,,304,
'3581,,,,,496,
'3583,,,,,2161,
'3587,,,,,488,
'3588,,,,,7748,
'3591,,,,,1042,
'3593,,,,,96,
'3594,,,,,469,
'3596,,,,,2126,
'3597,,,,,21,
'3605,,,,,2518,
'3607,,,,,454,
'3609,,,,,58,
'3611,,,,,37,
'3615,,,,,204,
'3617,,,,,27,
'3622,,,,,171,
'3623,,,,,33,
'3624,,,,,7358,
'3625,,,,,1344,
'3628,,,,,19,
'3629,,,,,5,
'3630,,,,,905,
'3631,,,,,14,
'3632,,,,,7,
'3642,,,,,29,
'3645,,,,,678,
'3646,,,,,172,
'3652,,,,,347,
'3653,,,,,1245,
'3661,,,,,1715,
'3663,,,,,710,
'3664,,,,,58,
'3665,,,,,756,
'3666,,,,,3063,
'3669,,,,,338,
'3672,,,,,1833,
'3673,,,,,1185,
'3675,,,,,4979,
'3679,,,,,61,
'3680,,,,,5382,
'3682,,,,,2209,
'3684,,,,,17,
'3685,,,,,540,
'3686,,,,,1024,
'3687,,,,,514,
'3689,,,,,1893,
'3691,,,,,386,
'3693,,,,,231,
'3694,,,,,447,
'3701,,,,,11102,
'3702,,,,,2069,
'3703,,,,,778,
'3704,,,,,7729,
'3705,,,,,53,
'3706,,,,,7138,
'3707,,,,,39974,
'3708,,,,,396,
'3709,,,,,219,
'3710,,,,,163,
'3711,,,,,20591,
'3712,,,,,827,
'3713,,,,,60,
'3714,,,,,15524,
'4102,,,,,234,
'4104,,,,,85,
'4105,,,,,354,
'4106,,,,,1429,
'4107,,,,,218,
'4108,,,,,594,
'4109,,,,,27,
'4111,,,,,40,
'4113,,,,,471,
'4114,,,,,258,
'4116,,,,,12,
'4119,,,,,129,
'4120,,,,,31,
'4121,,,,,2648,
'4123,,,,,1725,
'4126,,,,,145,
'4127,,,,,1347,
'4128,,,,,3955,
'4129,,,,,116,
'4130,,,,,178,
'4131,,,,,28,
'4133,,,,,3632,
'4137,,,,,197,
'4138,,,,,16,
'4139,,,,,39,
'4142,,,,,1237,
'4147,,,,,618,
'4148,,,,,87,
'4153,,,,,67,
'4154,,,,,126,
'4155,,,,,72,
'4157,,,,,616,
'4160,,,,,10,
'4161,,,,,333,
'4162,,,,,2094,
'4163,,,,,5,
'4164,,,,,186,
'4167,,,,,260,
'4168,,,,,785,
'4171,,,,,571,
'4173,,,,,147,
'4174,,,,,318,
'4175,,,,,54,
'4183,,,,,18,
'4188,,,,,135,
'4190,,,,,0,
'4192,,,,,301,
'4198,,,,,24,
'4205,,,,,12,
'4207,,,,,34,
'4303,,,,,560,
'4304,,,,,4,
'4305,,,,,4,
'4306,,,,,776,
'4401,,,,,47,
'4402,,,,,14,
'4406,,,,,401,
'4413,,,,,31,
'4414,,,,,9266,
'4416,,,,,0,
'4417,,,,,20,
'4419,,,,,0,
'4420,,,,,27,
'4426,,,,,376,
'4429,,,,,0,
'4430,,,,,3,
'4432,,,,,71,
'4433,,,,,15,
'4438,,,,,224,
'4439,,,,,0,
'4440,,,,,150,
'4502,,,,,4,
'4503,,,,,537,
'4506,,,,,34,
'4510,,,,,28,
'4513,,,,,685,
'4523,,,,,27,
'4526,,,,,136,
'4527,,,,,16,
'4528,,,,,33,
'4529,,,,,228,
'4530,,,,,261,
'4532,,,,,709,
'4533,,,,,125,
'4534,,,,,417,
'4535,,,,,13,
'4536,,,,,47,
'4538,,,,,23,
'4540,,,,,90,
'4541,,,,,144,
'4542,,,,,0,
'4543,,,,,49,
'4545,,,,,18,
'4549,,,,,53,
'4550,,,,,10,
'4551,,,,,140,
'4552,,,,,415,
'4554,,,,,42,
'4555,,,,,106,
'4556,,,,,0,
'4557,,,,,66,
'4560,,,,,67,
'4561,,,,,27,
'4562,,,,,345,
'4563,,,,,17,
'4564,,,,,340,
'4566,,,,,58,
'4568,,,,,11,
'4571,,,,,663,
'4572,,,,,30,
'4576,,,,,93,
'4580,,,,,16,
'4581,,,,,5,
'4609,,,,,1,
'4702,,,,,291,
'4706,,,,,16,
'4707,,,,,698,
'4711,,,,,386,
'4714,,,,,1502,
'4716,,,,,122,
'4720,,,,,169,
'4721,,,,,7200,
'4722,,,,,1806,
'4726,,,,,275,
'4728,,,,,0,
'4729,,,,,122,
'4735,,,,,52,
'4736,,,,,340,
'4737,,,,,23,
'4739,,,,,5675,
'4741,,,,,33,
'4743,,,,,3144,
'4744,,,,,283,
'4745,,,,,68,
'4746,,,,,1046,
'4747,,,,,1,
'4754,,,,,22,
'4755,,,,,327,
'4760,,,,,223,
'4763,,,,,36,
'4764,,,,,8,
'4766,,,,,44,
'4767,,,,,0,
'4804,,,,,599,
'4806,,,,,9,
'4807,,,,,66,
'4903,,,,,1056,
'4904,,,,,3751,
'4906,,,,,2526,
'4907,,,,,14,
'4908,,,,,214,
'4909,,,,,319,
'4911,,,,,3,
'4912,,,,,216,
'4915,,,,,6518,
'4916,,,,,2927,
'4919,,,,,35825,
'4924,,,,,11,
'4927,,,,,24251,
'4930,,,,,193,
'4931,,,,,81,
'4933,,,,,51,
'4934,,,,,2010,
'4935,,,,,683,
'4938,,,,,7632,
'4939,,,,,378,
'4942,,,,,277,
'4943,,,,,901,
'4944,,,,,132,
'4945,,,,,122,
'4946,,,,,52,
'4950,,,,,161,
'4952,,,,,1415,
'4953,,,,,126,
'4956,,,,,13137,
'4958,,,,,3211,
'4960,,,,,24741,
'4961,,,,,7858,
'4966,,,,,478,
'4967,,,,,7930,
'4968,,,,,1330,
'4971,,,,,756,
'4972,,,,,13,
'4973,,,,,481,
'4974,,,,,89,
'4976,,,,,2740,
'4977,,,,,83,
'4979,,,,,366,
'4987,,,,,17,
'4989,,,,,4812,
'4991,,,,,75,
'4994,,,,,12,
'4995,,,,,19,
'4999,,,,,87,
'5007,,,,,59,
'5009,,,,,2166,
'5011,,,,,18148,
'5013,,,,,31,
'5014,,,,,2031,
'5015,,,,,39,
'5016,,,,,42,
'5102,,,,,12,
'5201,,,,,7,
'5202,,,,,23,
'5203,,,,,64,
'5205,,,,,0,
'5206,,,,,34,
'5209,,,,,8,
'5210,,,,,953,
'5211,,,,,142,
'5212,,,,,0,
'5213,,,,,116,
'5215,,,,,1757,
'5220,,,,,33,
'5222,,,,,1750,
'5223,,,,,266,
'5225,,,,,111,
'5230,,,,,633,
'5234,,,,,1086,
'5236,,,,,261,
'5243,,,,,3440,
'5245,,,,,862,
'5251,,,,,8,
'5258,,,,,1712,
'5263,,,,,848,
'5269,,,,,544,
'5272,,,,,1236,
'5274,,,,,173,
'5276,,,,,1,
'5278,,,,,42,
'5281,,,,,19,
'5283,,,,,25,
'5284,,,,,4,
'5285,,,,,1864,
'5287,,,,,31,
'5288,,,,,96,
'5289,,,,,376,
'5291,,,,,259,
'5299,,,,,728,
'5301,,,,,12,
'5302,,,,,374,
'5306,,,,,78,
'5309,,,,,7536,
'5310,,,,,39,
'5312,,,,,159,
'5314,,,,,40,
'5315,,,,,564,
'5321,,,,,149,
'5324,,,,,36,
'5328,,,,,877,
'5340,,,,,157,
'5344,,,,,1982,
'5345,,,,,4,
'5347,,,,,16706,
'5348,,,,,194,
'5351,,,,,36304,
'5353,,,,,163,
'5355,,,,,255,
'5356,,,,,2981,
'5364,,,,,7,
'5371,,,,,6823,
'5381,,,,,165,
'5383,,,,,1713,
'5386,,,,,420,
'5388,,,,,448,
'5392,,,,,193,
'5398,,,,,4,
'5403,,,,,30,
'5410,,,,,2895,
'5425,,,,,10038,
'5426,,,,,233,
'5432,,,,,22,
'5434,,,,,158,
'5438,,,,,174,
'5439,,,,,878,
'5443,,,,,1037,
'5450,,,,,16,
'5452,,,,,819,
'5455,,,,,18,
'5457,,,,,2183,
'5460,,,,,97,
'5464,,,,,123,
'5465,,,,,67,
'5468,,,,,335,
'5469,,,,,1627,
'5471,,,,,7640,
'5474,,,,,70,
'5475,,,,,1392,
'5478,,,,,86,
'5481,,,,,87,
'5483,,,,,4620,
'5484,,,,,57,
'5487,,,,,9,
'5488,,,,,1506,
'5489,,,,,6,
'5490,,,,,150,
'5493,,,,,4,
'5498,,,,,605,
'5508,,,,,531,
'5511,,,,,45,
'5512,,,,,736,
'5514,,,,,12,
'5515,,,,,325,
'5516,,,,,175,
'5519,,,,,301,
'5520,,,,,1,
'5521,,,,,1719,
'5522,,,,,934,
'5523,,,,,117,
'5525,,,,,60,
'5529,,,,,550,
'5530,,,,,189,
'5531,,,,,1794,
'5533,,,,,247,
'5534,,,,,91,
'5536,,,,,55,
'5538,,,,,121,
'5543,,,,,8,
'5546,,,,,29,
'5601,,,,,9,
'5603,,,,,501,
'5604,,,,,39,
'5607,,,,,2382,
'5608,,,,,31228,
'5609,,,,,3726,
'5701,,,,,170,
'5703,,,,,2,
'5704,,,,,24,
'5706,,,,,344,
'5820,,,,,277,
'5864,,,,,155,
'5871,,,,,2657,
'5876,,,,,3047,
'5878,,,,,0,
'5880,,,,,10018,
'5902,,,,,73,
'5903,,,,,41,
'5904,,,,,37,
'5905,,,,,675,
'5906,,,,,19,
'5907,,,,,137,
'6005,,,,,3182,
'6015,,,,,1000,
'6016,,,,,1534,
'6020,,,,,6,
'6021,,,,,13,
'6023,,,,,45,
'6024,,,,,111,
'6026,,,,,696,
'6101,,,,,1,
'6103,,,,,7,
'6104,,,,,13944,
'6108,,,,,159,
'6109,,,,,159,
'6111,,,,,221,
'6112,,,,,46,
'6113,,,,,93,
'6114,,,,,12,
'6115,,,,,28,
'6116,,,,,14272,
'6117,,,,,8,
