Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1802,台玻,"-2,905","-122,397",42.13,182663,1.59
'2329,華泰,-216,"-4,870",22.55,64046,0.34
'3035,智原,-453,"-41,688",92.03,52940,0.86
'4919,新唐,-271,"-26,261",96.9,62199,0.44
'5425,台半,-398,"-33,993",85.41,63452,0.63
