Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2328,廣宇,"-1,625","-56,177",34.57,104195,1.56
'2610,華航,-213,"-2,345",11.01,87498,0.24
'2891,中信金,-819,"-16,175",19.75,39492,2.07
'6443,元晶,-997,"-41,774",41.9,33538,2.97
