Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-296,"-1,615",5.46,76320,0.39
'1711,永光,-644,"-16,732",25.98,299322,0.22
'1727,中華化,"-1,577","-54,503",34.56,82652,1.91
