Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-236,"-1,310",5.55,150002,0.16
'1802,台玻,-271,"-10,673",39.38,118669,0.23
'5014,建錩,"-1,526","-43,456",28.48,41457,3.68
'9105,泰金寶-DR,-355,"-1,828",5.15,43615,0.81
