Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00637L,元大滬深300正2,-107,"-1,897",17.73,184375,0.06
'2317,鴻海,-305,"-34,173",112.04,24659,1.24
'2371,大同,-105,"-3,846",36.63,31176,0.34
'2515,中工,-140,"-1,259",8.99,2060,6.8
'3231,緯創,-497,"-14,312",28.8,7883,6.3
'6546,正基,-193,"-29,572",153.22,4809,4.01
