Ticker,名稱,差額(張數),差額(金額),買入均價,成交量,買入占比
'1599,,,,,123,
'1603,,,,,293,
'1604,,,,,556,
'1605,,,,,26197,
'1608,,,,,1248,
'1609,,,,,46348,
'1611,,,,,5903,
'1612,,,,,2235,
'1614,,,,,72,
'1615,,,,,59,
'1616,,,,,441,
'1617,,,,,32,
'1618,,,,,220,
'1626,,,,,67,
'1701,,,,,231,
'1702,,,,,431,
'1707,,,,,275,
'1708,,,,,46593,
'1709,,,,,11372,
'1710,,,,,1712,
'1711,,,,,4567,
'1712,,,,,6740,
'1713,,,,,31,
'1714,,,,,2701,
'1717,,,,,2690,
'1718,,,,,5123,
'1720,,,,,463,
'1721,,,,,1901,
'1722,,,,,9643,
'1723,,,,,859,
'1725,,,,,75,
'1726,,,,,123,
'1727,,,,,761,
'1730,,,,,70,
'1731,,,,,157,
'1732,,,,,1877,
'1733,,,,,273,
'1734,,,,,451,
'1735,,,,,60,
'1736,,,,,215,
'1737,,,,,125,
'1742,,,,,434,
'1752,,,,,21,
'1760,,,,,1353,
'1762,,,,,208,
'1773,,,,,2298,
'1776,,,,,134,
'1777,,,,,47,
'1781,,,,,82,
'1783,,,,,113,
'1784,,,,,68,
'1785,,,,,1979,
'1786,,,,,93,
'1788,,,,,15,
'1789,,,,,555,
'1795,,,,,3287,
'1796,,,,,35,
'1799,,,,,21,
'1802,,,,,9033,
'1805,,,,,27,
'1806,,,,,1057,
'1808,,,,,876,
'1809,,,,,541,
'1810,,,,,888,
'1813,,,,,52,
'1815,,,,,994,
'1817,,,,,59,
'1903,,,,,194,
'1904,,,,,1721,
'1905,,,,,1655,
'1906,,,,,127,
'1907,,,,,6113,
'1909,,,,,3924,
'2002,,,,,50958,
'2006,,,,,11160,
'2007,,,,,2876,
'2008,,,,,142,
'2009,,,,,3275,
'2010,,,,,2410,
'2012,,,,,867,
'2013,,,,,847,
'2014,,,,,35375,
'2015,,,,,330,
'2017,,,,,1097,
'2020,,,,,829,
'2022,,,,,2510,
'2023,,,,,11559,
'2024,,,,,721,
'2025,,,,,286,
'2027,,,,,22085,
'2028,,,,,990,
'2029,,,,,1779,
'2030,,,,,5513,
'2031,,,,,4888,
'2032,,,,,5037,
'2033,,,,,10078,
'2034,,,,,16967,
'2035,,,,,242,
'2038,,,,,1778,
'2049,,,,,1273,
'2059,,,,,112,
'2061,,,,,22,
'2062,,,,,676,
'2063,,,,,118,
'2064,,,,,6480,
'2065,,,,,106,
'2066,,,,,5,
'2067,,,,,45,
'2069,,,,,1390,
'2070,,,,,2,
'2101,,,,,2230,
'2102,,,,,5808,
'2103,,,,,4290,
'2104,,,,,3310,
'2105,,,,,4585,
'2106,,,,,1030,
'2107,,,,,291,
'2108,,,,,3069,
'2109,,,,,75,
'2114,,,,,246,
'2115,,,,,73,
'2201,,,,,1667,
'2204,,,,,18213,
'2206,,,,,515,
'2207,,,,,501,
'2208,,,,,2127,
'2211,,,,,4479,
'2221,,,,,76,
'2227,,,,,80,
'2228,,,,,86,
'2230,,,,,60,
'2231,,,,,295,
'2233,,,,,951,
'2235,,,,,10,
'2236,,,,,10,
'2239,,,,,43,
'2241,,,,,77,
'2243,,,,,61,
'2247,,,,,17,
'2250,,,,,28,
'2301,,,,,7689,
'2302,,,,,84,
'2303,,,,,82588,
'2305,,,,,289,
'2308,,,,,9183,
'2312,,,,,5763,
'2313,,,,,7787,
'2314,,,,,1448,
'2316,,,,,200,
'2317,,,,,36150,
'2321,,,,,2,
'2323,,,,,17435,
'2324,,,,,62449,
'2327,,,,,2883,
'2328,,,,,3933,
'2329,,,,,1573,
'2330,,,,,50764,
'2331,,,,,1258,
'2332,,,,,1396,
'2337,,,,,11121,
'2338,,,,,2668,
'2340,,,,,8173,
'2342,,,,,598,
'2344,,,,,24389,
'2345,,,,,1957,
'2347,,,,,5255,
'2348,,,,,156,
'2349,,,,,1513,
'2351,,,,,1280,
'2352,,,,,5285,
'2353,,,,,28513,
'2354,,,,,3163,
'2355,,,,,4483,
'2356,,,,,9955,
'2357,,,,,6476,
'2358,,,,,2406,
'2359,,,,,33536,
'2360,,,,,1329,
'2362,,,,,302,
'2363,,,,,4450,
'2364,,,,,15,
'2365,,,,,392,
'2367,,,,,1654,
'2368,,,,,12277,
'2369,,,,,1450,
'2371,,,,,72378,
'2373,,,,,48,
'2374,,,,,2308,
'2375,,,,,1177,
'2376,,,,,7544,
'2377,,,,,1617,
'2379,,,,,2390,
'2380,,,,,640,
'2382,,,,,8939,
'2383,,,,,1893,
'2385,,,,,1871,
'2387,,,,,256,
'2388,,,,,3784,
'2390,,,,,826,
'2392,,,,,682,
'2393,,,,,1521,
'2395,,,,,1841,
'2397,,,,,46,
'2399,,,,,957,
'2401,,,,,4204,
'2402,,,,,395,
'2404,,,,,908,
'2405,,,,,2921,
'2406,,,,,39315,
'2408,,,,,19482,
'2409,,,,,197974,
'2412,,,,,10113,
'2413,,,,,250,
'2414,,,,,144,
'2415,,,,,408,
'2417,,,,,498,
'2419,,,,,453,
'2420,,,,,374,
'2421,,,,,1076,
'2423,,,,,126,
'2424,,,,,5,
'2425,,,,,262,
'2426,,,,,1536,
'2427,,,,,221,
'2428,,,,,180,
'2429,,,,,11,
'2430,,,,,2033,
'2431,,,,,134,
'2433,,,,,63,
'2434,,,,,2,
'2436,,,,,5944,
'2438,,,,,62,
'2439,,,,,1109,
'2440,,,,,192,
'2441,,,,,942,
'2442,,,,,694,
'2443,,,,,65,
'2444,,,,,108,
'2449,,,,,5281,
'2450,,,,,96,
'2451,,,,,1045,
'2453,,,,,557,
'2454,,,,,7790,
'2455,,,,,1932,
'2457,,,,,4599,
'2458,,,,,2100,
'2459,,,,,45,
'2460,,,,,398,
'2461,,,,,1262,
'2462,,,,,11559,
'2464,,,,,292,
'2465,,,,,1155,
'2466,,,,,66,
'2467,,,,,250,
'2468,,,,,48,
'2471,,,,,92,
'2472,,,,,441,
'2474,,,,,2419,
'2476,,,,,1588,
'2477,,,,,844,
'2478,,,,,223,
'2480,,,,,2803,
'2481,,,,,5444,
'2482,,,,,338,
'2483,,,,,103,
'2484,,,,,412,
'2485,,,,,890,
'2486,,,,,2209,
'2488,,,,,50,
'2489,,,,,1353,
'2491,,,,,67,
'2492,,,,,2749,
'2493,,,,,147,
'2495,,,,,573,
'2496,,,,,37,
'2497,,,,,1204,
'2498,,,,,26541,
'2501,,,,,310,
'2504,,,,,3638,
'2505,,,,,521,
'2506,,,,,96,
'2509,,,,,526,
'2511,,,,,1531,
'2514,,,,,190,
'2515,,,,,27868,
'2516,,,,,265,
'2520,,,,,1227,
'2524,,,,,128,
'2527,,,,,380,
'2528,,,,,34,
'2530,,,,,209,
'2534,,,,,1027,
'2535,,,,,745,
'2536,,,,,146,
'2537,,,,,1258,
'2538,,,,,1427,
'2539,,,,,243,
'2540,,,,,70,
'2542,,,,,39579,
'2543,,,,,34,
'2545,,,,,9339,
'2546,,,,,218,
'2547,,,,,653,
'2548,,,,,397,
'2596,,,,,57,
'2597,,,,,248,
'2601,,,,,5808,
'2603,,,,,532028,
'2605,,,,,9153,
'2606,,,,,21900,
'2607,,,,,53360,
'2608,,,,,745,
'2609,,,,,296010,
'2610,,,,,296126,
'2611,,,,,7014,
'2612,,,,,1610,
'2613,,,,,5317,
'2614,,,,,3912,
'2615,,,,,67383,
'2616,,,,,638,
'2617,,,,,5646,
'2618,,,,,222081,
'2630,,,,,104,
'2633,,,,,2346,
'2634,,,,,1365,
'2636,,,,,7063,
'2637,,,,,17747,
'2640,,,,,8,
'2641,,,,,4620,
'2642,,,,,454,
'2643,,,,,100,
'2701,,,,,30,
'2702,,,,,119,
'2704,,,,,186,
'2705,,,,,259,
'2706,,,,,109,
'2707,,,,,407,
'2712,,,,,3,
'2718,,,,,2,
'2719,,,,,16,
'2722,,,,,53,
'2723,,,,,984,
'2724,,,,,0,
'2726,,,,,73,
'2727,,,,,304,
'2729,,,,,5,
'2731,,,,,695,
'2732,,,,,109,
'2734,,,,,198,
'2736,,,,,72,
'2739,,,,,29,
'2740,,,,,2,
'2743,,,,,1054,
'2745,,,,,81,
'2748,,,,,57,
'2752,,,,,16,
'2753,,,,,86,
'2754,,,,,119,
'2755,,,,,7,
'2756,,,,,29,
'2801,,,,,10546,
'2809,,,,,1201,
'2812,,,,,18707,
'2816,,,,,19,
'2820,,,,,1376,
'2832,,,,,137,
'2834,,,,,31014,
'2836,,,,,776,
'2838,,,,,5221,
'2841,,,,,736,
'2845,,,,,4355,
'2849,,,,,112,
'2850,,,,,281,
'2851,,,,,1412,
'2852,,,,,131,
'2855,,,,,2344,
'2867,,,,,11300,
'2880,,,,,14804,
'2881,,,,,14303,
'2882,,,,,22127,
'2883,,,,,63682,
'2884,,,,,25763,
'2885,,,,,38203,
'2886,,,,,39156,
'2887,,,,,26355,
'2888,,,,,59178,
'2889,,,,,7457,
'2890,,,,,18159,
'2891,,,,,35953,
'2892,,,,,20448,
'2897,,,,,5880,
'2901,,,,,21,
'2903,,,,,617,
'2904,,,,,56,
'2905,,,,,312,
'2906,,,,,70135,
'2908,,,,,233,
'2910,,,,,5,
'2911,,,,,253,
'2912,,,,,2993,
'2913,,,,,741,
'2915,,,,,5038,
'2916,,,,,44,
'2923,,,,,99,
'2924,,,,,9,
'2926,,,,,32,
'2929,,,,,252,
'2936,,,,,45,
'2937,,,,,1,
'2939,,,,,258,
'2945,,,,,42,
'2947,,,,,15,
'3002,,,,,44,
'3003,,,,,592,
'3004,,,,,26,
'3005,,,,,2025,
'3006,,,,,17622,
'3008,,,,,521,
'3010,,,,,457,
'3011,,,,,1442,
'3013,,,,,143,
'3014,,,,,1695,
'3015,,,,,177,
'3016,,,,,32525,
'3017,,,,,23658,
'3018,,,,,363,
'3019,,,,,1321,
'3021,,,,,114,
'3022,,,,,94,
'3023,,,,,1021,
'3024,,,,,274,
'3025,,,,,136,
'3026,,,,,588,
'3027,,,,,430,
'3028,,,,,1048,
'3029,,,,,4576,
'3030,,,,,724,
'3031,,,,,326,
'3032,,,,,94,
'3033,,,,,2740,
'3034,,,,,4905,
'3035,,,,,39029,
'3036,,,,,1572,
'3037,,,,,30353,
'3038,,,,,344,
'3040,,,,,39,
'3041,,,,,3355,
'3042,,,,,3702,
'3043,,,,,110,
'3044,,,,,838,
'3045,,,,,5281,
'3046,,,,,173,
'3047,,,,,1330,
'3048,,,,,1728,
'3049,,,,,5280,
'3050,,,,,640,
'3051,,,,,1724,
'3052,,,,,151,
'3054,,,,,41,
'3055,,,,,165,
'3056,,,,,5757,
'3057,,,,,60,
'3058,,,,,285,
'3059,,,,,6216,
'3060,,,,,408,
'3062,,,,,2489,
'3064,,,,,3,
'3066,,,,,1155,
'3067,,,,,8,
'3071,,,,,215,
'3073,,,,,3,
'3078,,,,,1015,
'3081,,,,,164,
'3083,,,,,394,
'3085,,,,,15,
'3086,,,,,421,
'3088,,,,,301,
'3089,,,,,19,
'3090,,,,,276,
'3092,,,,,960,
'3093,,,,,12,
'3094,,,,,792,
'3095,,,,,35,
'3105,,,,,1503,
'3114,,,,,93,
'3115,,,,,15,
'3118,,,,,26,
'3122,,,,,613,
'3128,,,,,216,
'3130,,,,,9,
'3131,,,,,211,
'3138,,,,,391,
'3141,,,,,7083,
'3147,,,,,95,
'3149,,,,,591,
'3152,,,,,137,
'3162,,,,,172,
'3163,,,,,1328,
'3164,,,,,24,
'3167,,,,,245,
'3169,,,,,3692,
'3171,,,,,36,
'3176,,,,,149,
'3178,,,,,66,
'3188,,,,,33,
'3189,,,,,12951,
'3191,,,,,31,
'3202,,,,,375,
'3205,,,,,39,
'3206,,,,,26,
'3207,,,,,152,
'3209,,,,,1511,
'3211,,,,,3255,
'3213,,,,,173,
'3217,,,,,1090,
'3218,,,,,1111,
'3219,,,,,131,
'3221,,,,,402,
'3224,,,,,221,
'3226,,,,,6,
'3227,,,,,420,
'3228,,,,,1953,
'3229,,,,,69,
'3230,,,,,293,
'3231,,,,,10173,
'3232,,,,,622,
'3234,,,,,186,
'3236,,,,,117,
'3252,,,,,133,
'3257,,,,,1391,
'3259,,,,,35,
'3260,,,,,8761,
'3264,,,,,2608,
'3265,,,,,337,
'3266,,,,,71,
'3268,,,,,42,
'3272,,,,,85,
'3276,,,,,121,
'3284,,,,,15,
'3285,,,,,13,
'3287,,,,,10,
'3288,,,,,5,
'3289,,,,,675,
'3290,,,,,383,
'3293,,,,,138,
'3294,,,,,885,
'3296,,,,,141,
'3297,,,,,55,
'3303,,,,,242,
'3305,,,,,1545,
'3306,,,,,125,
'3308,,,,,76,
'3310,,,,,129,
'3311,,,,,21,
'3312,,,,,1429,
'3313,,,,,73,
'3317,,,,,1786,
'3321,,,,,292,
'3322,,,,,1873,
'3323,,,,,128,
'3324,,,,,3603,
'3325,,,,,130,
'3332,,,,,0,
'3338,,,,,536,
'3339,,,,,513,
'3346,,,,,415,
'3354,,,,,231,
'3356,,,,,247,
'3357,,,,,64,
'3360,,,,,257,
'3362,,,,,343,
'3363,,,,,347,
'3372,,,,,389,
'3373,,,,,81,
'3374,,,,,1045,
'3376,,,,,981,
'3379,,,,,727,
'3380,,,,,2414,
'3383,,,,,205,
'3388,,,,,89,
'3390,,,,,286,
'3402,,,,,880,
'3406,,,,,1596,
'3413,,,,,437,
'3416,,,,,38,
'3419,,,,,812,
'3426,,,,,1,
'3432,,,,,20,
'3434,,,,,3518,
'3437,,,,,383,
'3438,,,,,97,
'3441,,,,,61,
'3443,,,,,669,
'3444,,,,,81,
'3450,,,,,232,
'3454,,,,,39,
'3455,,,,,2178,
'3465,,,,,89,
'3466,,,,,225,
'3479,,,,,32,
'3481,,,,,121684,
'3483,,,,,360,
'3484,,,,,402,
'3489,,,,,19,
'3490,,,,,4073,
'3491,,,,,1609,
'3492,,,,,153,
'3494,,,,,39,
'3498,,,,,26,
'3499,,,,,447,
'3501,,,,,37,
'3504,,,,,701,
'3508,,,,,3089,
'3511,,,,,199,
'3512,,,,,40,
'3515,,,,,882,
'3516,,,,,124,
'3518,,,,,145,
'3520,,,,,133,
'3521,,,,,13,
'3522,,,,,107,
'3523,,,,,58,
'3526,,,,,655,
'3527,,,,,319,
'3528,,,,,25,
'3529,,,,,1196,
'3530,,,,,581,
'3531,,,,,5,
'3532,,,,,6441,
'3533,,,,,343,
'3535,,,,,785,
'3536,,,,,30,
'3537,,,,,979,
'3540,,,,,148,
'3541,,,,,185,
'3543,,,,,62,
'3545,,,,,2837,
'3546,,,,,163,
'3548,,,,,593,
'3550,,,,,99,
'3551,,,,,136,
'3552,,,,,574,
'3555,,,,,10,
'3556,,,,,453,
'3557,,,,,43,
'3558,,,,,962,
'3563,,,,,151,
'3564,,,,,22,
'3567,,,,,31,
'3570,,,,,13,
'3576,,,,,19404,
'3577,,,,,73,
'3580,,,,,445,
'3581,,,,,53,
'3583,,,,,775,
'3587,,,,,515,
'3588,,,,,575,
'3591,,,,,237,
'3592,,,,,917,
'3593,,,,,108,
'3594,,,,,1088,
'3596,,,,,2215,
'3597,,,,,81,
'3605,,,,,1031,
'3607,,,,,300,
'3609,,,,,26,
'3611,,,,,56,
'3615,,,,,240,
'3617,,,,,66,
'3622,,,,,260,
'3623,,,,,1528,
'3624,,,,,2781,
'3625,,,,,230,
'3628,,,,,4600,
'3629,,,,,5,
'3630,,,,,346,
'3631,,,,,85,
'3632,,,,,5,
'3642,,,,,39,
'3645,,,,,662,
'3646,,,,,90,
'3652,,,,,81,
'3653,,,,,1777,
'3661,,,,,8853,
'3663,,,,,250,
'3664,,,,,70,
'3665,,,,,2558,
'3666,,,,,201,
'3669,,,,,120,
'3672,,,,,178,
'3673,,,,,1506,
'3675,,,,,964,
'3679,,,,,51,
'3680,,,,,219,
'3682,,,,,4552,
'3684,,,,,91,
'3685,,,,,195,
'3686,,,,,4488,
'3687,,,,,3609,
'3689,,,,,918,
'3691,,,,,898,
'3693,,,,,131,
'3694,,,,,123,
'3701,,,,,1439,
'3702,,,,,4289,
'3703,,,,,2845,
'3704,,,,,2736,
'3705,,,,,133,
'3706,,,,,3521,
'3707,,,,,27258,
'3708,,,,,822,
'3709,,,,,31,
'3710,,,,,5057,
'3711,,,,,10845,
'3712,,,,,380,
'3713,,,,,58,
'3714,,,,,14043,
'4102,,,,,195,
'4104,,,,,486,
'4105,,,,,336,
'4106,,,,,157,
'4107,,,,,105,
'4108,,,,,222,
'4109,,,,,4009,
'4111,,,,,80,
'4113,,,,,188,
'4114,,,,,742,
'4116,,,,,5,
'4119,,,,,277,
'4120,,,,,23,
'4121,,,,,284,
'4123,,,,,566,
'4126,,,,,119,
'4127,,,,,84,
'4128,,,,,2107,
'4129,,,,,82,
'4130,,,,,148,
'4131,,,,,0,
'4133,,,,,310,
'4137,,,,,123,
'4138,,,,,51,
'4139,,,,,53,
'4142,,,,,1057,
'4147,,,,,354,
'4148,,,,,1519,
'4153,,,,,41,
'4154,,,,,15,
'4155,,,,,104,
'4157,,,,,2464,
'4160,,,,,1,
'4161,,,,,17,
'4162,,,,,6461,
'4163,,,,,46,
'4164,,,,,834,
'4167,,,,,488,
'4168,,,,,80,
'4171,,,,,228,
'4173,,,,,48,
'4174,,,,,751,
'4175,,,,,20,
'4183,,,,,5,
'4188,,,,,34,
'4190,,,,,14,
'4192,,,,,74,
'4198,,,,,53,
'4205,,,,,56,
'4207,,,,,91,
'4303,,,,,205,
'4304,,,,,12,
'4305,,,,,5,
'4306,,,,,711,
'4401,,,,,119,
'4402,,,,,84,
'4406,,,,,80,
'4413,,,,,33,
'4414,,,,,4446,
'4416,,,,,9,
'4417,,,,,55,
'4419,,,,,7,
'4420,,,,,20,
'4426,,,,,130,
'4429,,,,,1,
'4430,,,,,25,
'4432,,,,,550,
'4433,,,,,29,
'4438,,,,,120,
'4439,,,,,43,
'4440,,,,,180,
'4502,,,,,10,
'4503,,,,,64,
'4506,,,,,49,
'4510,,,,,54,
'4513,,,,,320,
'4523,,,,,5,
'4526,,,,,253,
'4527,,,,,30,
'4528,,,,,9,
'4529,,,,,163,
'4530,,,,,18,
'4532,,,,,342,
'4533,,,,,95,
'4534,,,,,393,
'4535,,,,,7,
'4536,,,,,41,
'4538,,,,,17,
'4540,,,,,69,
'4541,,,,,63,
'4542,,,,,23,
'4543,,,,,14,
'4545,,,,,1359,
'4549,,,,,78,
'4550,,,,,8,
'4551,,,,,274,
'4552,,,,,55,
'4554,,,,,14,
'4555,,,,,21,
'4556,,,,,5,
'4557,,,,,20,
'4560,,,,,52,
'4561,,,,,7,
'4562,,,,,80,
'4563,,,,,15,
'4564,,,,,265,
'4566,,,,,38,
'4568,,,,,14,
'4571,,,,,37,
'4572,,,,,48,
'4576,,,,,89,
'4580,,,,,75,
'4581,,,,,4,
'4609,,,,,7,
'4702,,,,,2959,
'4706,,,,,18,
'4707,,,,,876,
'4711,,,,,44,
'4712,,,,,0,
'4714,,,,,460,
'4716,,,,,242,
'4720,,,,,352,
'4721,,,,,1218,
'4722,,,,,664,
'4726,,,,,351,
'4728,,,,,191,
'4729,,,,,46,
'4735,,,,,56,
'4736,,,,,341,
'4737,,,,,10,
'4739,,,,,6288,
'4741,,,,,4,
'4743,,,,,2697,
'4744,,,,,180,
'4745,,,,,111,
'4746,,,,,344,
'4747,,,,,1,
'4754,,,,,24,
'4755,,,,,4375,
'4760,,,,,62,
'4763,,,,,279,
'4764,,,,,8,
'4766,,,,,52,
'4767,,,,,4,
'4770,,,,,127,
'4804,,,,,6819,
'4806,,,,,17,
'4807,,,,,14,
'4903,,,,,69,
'4904,,,,,8508,
'4905,,,,,2,
'4906,,,,,2759,
'4907,,,,,1,
'4908,,,,,415,
'4909,,,,,60,
'4911,,,,,7,
'4912,,,,,289,
'4915,,,,,869,
'4916,,,,,1616,
'4919,,,,,8665,
'4923,,,,,790,
'4924,,,,,60,
'4927,,,,,1311,
'4930,,,,,5370,
'4931,,,,,1755,
'4933,,,,,244,
'4934,,,,,1059,
'4935,,,,,343,
'4938,,,,,11944,
'4939,,,,,631,
'4942,,,,,806,
'4943,,,,,326,
'4944,,,,,189,
'4945,,,,,333,
'4946,,,,,1495,
'4950,,,,,768,
'4952,,,,,843,
'4953,,,,,156,
'4956,,,,,496,
'4958,,,,,2795,
'4960,,,,,13369,
'4961,,,,,2151,
'4966,,,,,1041,
'4967,,,,,517,
'4968,,,,,1020,
'4971,,,,,164,
'4972,,,,,21,
'4973,,,,,33,
'4974,,,,,62,
'4976,,,,,594,
'4977,,,,,83,
'4979,,,,,238,
'4987,,,,,26,
'4989,,,,,280,
'4991,,,,,81,
'4994,,,,,73,
'4995,,,,,21,
'4999,,,,,87,
'5007,,,,,63,
'5009,,,,,17812,
'5011,,,,,1324,
'5013,,,,,247,
'5014,,,,,1409,
'5015,,,,,140,
'5016,,,,,108,
'5102,,,,,180,
'5201,,,,,116,
'5202,,,,,29,
'5203,,,,,358,
'5205,,,,,0,
'5206,,,,,29,
'5209,,,,,127,
'5210,,,,,79,
'5211,,,,,45,
'5212,,,,,52,
'5213,,,,,251,
'5215,,,,,221,
'5220,,,,,18,
'5222,,,,,205,
'5223,,,,,45,
'5225,,,,,439,
'5227,,,,,1049,
'5230,,,,,52,
'5234,,,,,362,
'5236,,,,,119,
'5243,,,,,294,
'5244,,,,,113,
'5245,,,,,338,
'5251,,,,,296,
'5258,,,,,961,
'5263,,,,,74,
'5269,,,,,540,
'5272,,,,,512,
'5274,,,,,235,
'5276,,,,,18,
'5278,,,,,13,
'5281,,,,,8,
'5283,,,,,228,
'5284,,,,,9,
'5285,,,,,719,
'5287,,,,,41,
'5288,,,,,71,
'5289,,,,,152,
'5291,,,,,75,
'5299,,,,,294,
'5301,,,,,504,
'5302,,,,,134,
'5306,,,,,224,
'5309,,,,,1220,
'5310,,,,,7,
'5312,,,,,66,
'5314,,,,,24,
'5315,,,,,185,
'5321,,,,,2099,
'5324,,,,,88,
'5328,,,,,556,
'5340,,,,,107,
'5344,,,,,347,
'5345,,,,,4,
'5347,,,,,7049,
'5348,,,,,109,
'5351,,,,,9836,
'5353,,,,,64,
'5355,,,,,55,
'5356,,,,,105,
'5364,,,,,1,
'5371,,,,,802,
'5381,,,,,44,
'5383,,,,,54,
'5386,,,,,58,
'5388,,,,,5985,
'5392,,,,,95,
'5398,,,,,0,
'5403,,,,,80,
'5410,,,,,357,
'5425,,,,,7351,
'5426,,,,,53,
'5432,,,,,13,
'5434,,,,,464,
'5438,,,,,21,
'5439,,,,,290,
'5443,,,,,168,
'5450,,,,,77,
'5452,,,,,479,
'5455,,,,,0,
'5457,,,,,2631,
'5460,,,,,83,
'5464,,,,,52,
'5465,,,,,20,
'5468,,,,,644,
'5469,,,,,1180,
'5471,,,,,1029,
'5474,,,,,36,
'5475,,,,,2658,
'5478,,,,,142,
'5481,,,,,57,
'5483,,,,,6365,
'5484,,,,,55,
'5487,,,,,5,
'5488,,,,,87,
'5489,,,,,9,
'5490,,,,,62,
'5493,,,,,33,
'5498,,,,,712,
'5508,,,,,200,
'5511,,,,,58,
'5512,,,,,201,
'5514,,,,,29,
'5515,,,,,186,
'5516,,,,,64,
'5519,,,,,330,
'5520,,,,,2,
'5521,,,,,302,
'5522,,,,,1026,
'5523,,,,,64,
'5525,,,,,43,
'5529,,,,,54,
'5530,,,,,98,
'5531,,,,,661,
'5533,,,,,417,
'5534,,,,,334,
'5536,,,,,359,
'5538,,,,,1412,
'5543,,,,,8,
'5546,,,,,58,
'5601,,,,,7,
'5603,,,,,1605,
'5604,,,,,36,
'5607,,,,,703,
'5608,,,,,24068,
'5609,,,,,991,
'5701,,,,,80,
'5703,,,,,0,
'5704,,,,,14,
'5706,,,,,4978,
'5820,,,,,154,
'5864,,,,,256,
'5871,,,,,5628,
'5876,,,,,3694,
'5878,,,,,3,
'5880,,,,,15755,
'5902,,,,,37,
'5903,,,,,51,
'5904,,,,,91,
'5905,,,,,485,
'5906,,,,,15,
'5907,,,,,69,
'6005,,,,,3499,
'6015,,,,,1180,
'6016,,,,,1054,
'6020,,,,,97,
'6021,,,,,25,
'6023,,,,,128,
'6024,,,,,371,
'6026,,,,,7398,
'6101,,,,,17,
'6103,,,,,0,
'6104,,,,,29404,
'6108,,,,,594,
'6109,,,,,54,
